,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral,withChrist
1384,Modern Art,Expressionism,Marie Laurencin,self-portrait,1906,yes,face,0.75,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.083,0.16699999999999998,0.16699999999999998,0.33299999999999996,0.0,0.083,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.16699999999999998,0.0,no
1385,Modern Art,Expressionism,Mstislav Dobuzhinsky,glassmakers street in vilno,1906,yes,body,1.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,no
1386,Modern Art,Expressionism,Cuno Amiet,stillleben mit drei vasen,1906,yes,none,1.0,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.455,0.364,0.0,0.273,0.091,0.091,0.091,0.0,0.0,0.0,0.091,0.091,no
1387,Modern Art,Post-Impressionism,Gustave Loiseau,la banche,1906,yes,none,2.06,0.063,0.0,0.063,0.0,0.0,0.0,0.0,0.063,0.688,0.188,0.125,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,no
1389,Modern Art,Post-Impressionism,Robert Delaunay,man with a tulip (also known as portrait of jean metzinger),1906,yes,face,1.82,0.091,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.091,0.273,0.091,0.0,0.091,0.0,0.091,0.091,0.091,0.0,no
1390,Modern Art,Post-Impressionism,Edvard Weie,"view over wilder&#39;s square, christianshavn",1906,yes,none,1.39,0.07,0.013999999999999999,0.085,0.0,0.027999999999999997,0.013999999999999999,0.013999999999999999,0.042,0.479,0.35200000000000004,0.0,0.127,0.013999999999999999,0.0,0.099,0.0,0.027999999999999997,0.07,0.16899999999999998,0.0,yes
1391,Modern Art,Expressionism,Richard Gerstl,portrait of arnold schonberg,1906,yes,face,0.68,0.106,0.085,0.17,0.149,0.043,0.128,0.043,0.085,0.191,0.23399999999999999,0.021,0.085,0.128,0.043,0.128,0.021,0.064,0.043,0.319,0.0,no
1392,Modern Art,Post-Impressionism,Auguste Herbin,flowers,1906,yes,none,1.58,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.583,0.083,0.16699999999999998,0.25,0.0,0.083,0.0,0.0,0.0,0.25,0.25,0.0,no
1393,Modern Art,Expressionism,Henri Matisse,the young sailor ii,1906,yes,face,1.3,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,no
1394,Modern Art,Expressionism,Helene Schjerfbeck,maria,1906,yes,body,1.3,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.1,0.2,0.5,0.2,0.1,0.1,0.1,0.5,0.1,0.0,0.1,0.3,0.0,no
1395,Modern Art,Post-Impressionism,Albert Marquet,july 14th at havre,1906,yes,body,1.43,0.071,0.0,0.0,0.071,0.0,0.0,0.071,0.071,0.28600000000000003,0.14300000000000002,0.071,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.35700000000000004,0.0,no
1396,Modern Art,Abstract Art,Hilma af Klint,"chaos, nr. 2",1906,yes,none,0.0,0.0,0.0,0.091,0.0,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.455,0.273,0.091,no
1397,Modern Art,Post-Impressionism,Albert Marquet,"the port, le havre",1906,yes,none,1.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
1398,Modern Art,Post-Impressionism,Albert Marquet,posters at trouville,1906,yes,face,1.42,0.0,0.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.5,0.16699999999999998,0.083,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.25,0.16699999999999998,0.0,no
1399,Modern Art,Expressionism,Gabriele Munter,portrait of wassily kandinsky,1906,yes,face,1.64,0.091,0.0,0.182,0.455,0.091,0.0,0.091,0.091,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,no
1400,Modern Art,Expressionism,Mstislav Dobuzhinsky,man with spectacles. portrait of the art critic and poet constantin sunnerberg.,1906,yes,face,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.2,0.4,0.0,no
1401,Modern Art,Post-Impressionism,Gustave Loiseau,rock cliffs by the sea in britain,1906,yes,none,1.83,0.16699999999999998,0.0,0.083,0.0,0.0,0.0,0.16699999999999998,0.083,0.41700000000000004,0.16699999999999998,0.083,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.25,0.0,no
1402,Modern Art,Expressionism,Paula Modersohn-Becker,old woman in the garden,1906,yes,face,2.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.273,0.545,0.0,0.091,0.0,0.091,0.182,0.0,0.0,0.0,0.091,0.0,no
1403,Modern Art,Expressionism,Edvard Munch,the sick child (later),1907,yes,face,0.91,0.091,0.0,0.091,0.0,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.455,0.727,0.0,0.0,0.091,0.182,0.0,no
1404,Modern Art,Post-Impressionism,Cuno Amiet,apfelernte,1907,yes,face,1.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.7,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,no
1405,Modern Art,Expressionism,Leon Spilliaert,self-portrait,1907,yes,face,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.1,0.5,0.0,no
1406,Modern Art,Expressionism,Richard Gerstl,lake traunsee with the schlafende griechin mountain,1907,yes,none,1.6,0.067,0.133,0.133,0.067,0.067,0.067,0.2,0.067,0.467,0.2,0.067,0.2,0.067,0.067,0.133,0.067,0.067,0.067,0.133,0.0,no
1407,Modern Art,Abstract Art,Hilma af Klint,they tens mainstay iv,1907,yes,none,0.2,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,no
1408,Modern Art,Abstract Art,Hilma af Klint,"de tio st&#246;rsta, n&#176; 2 barnaaldern",1907,yes,none,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,no
1409,Modern Art,Post-Impressionism,Arthur Beecher Carles,frances metzger west,1907,yes,face,1.8,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,no
1410,Modern Art,Cubism,Pablo Picasso,the girls of avignon,1907,yes,face,0.82,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.182,0.0,0.273,0.273,0.091,0.0,0.0,0.0,0.0,0.273,0.364,0.0,no
1411,Modern Art,Expressionism,Amedeo Modigliani,portrait of maude abrantes,1907,yes,face,0.27,0.0,0.091,0.0,0.0,0.0,0.0,0.364,0.091,0.0,0.091,0.0,0.0,0.364,0.182,0.636,0.091,0.091,0.0,0.273,0.0,no
1412,Modern Art,Post-Impressionism,Albert Marquet,embankments of the seine in paris,1907,yes,none,1.53,0.0,0.0,0.059000000000000004,0.0,0.0,0.0,0.0,0.059000000000000004,0.41200000000000003,0.353,0.059000000000000004,0.235,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.11800000000000001,0.0,no
1413,Modern Art,Post-Impressionism,Jozsef Rippl-Ronai,manor-house at k&#246;rtv&#233;lyes,1907,yes,body,1.57,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.5710000000000001,0.214,0.214,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,no
1414,Modern Art,Expressionism,Jules Pascin,the turkish family,1907,yes,face,1.0,0.0,0.0,0.25,0.0,0.16699999999999998,0.083,0.083,0.083,0.41700000000000004,0.16699999999999998,0.33299999999999996,0.083,0.0,0.083,0.0,0.0,0.0,0.083,0.0,0.0,no
1415,Modern Art,Post-Impressionism,Cuno Amiet,greti,1907,yes,face,1.91,0.182,0.0,0.091,0.091,0.091,0.0,0.182,0.091,0.636,0.455,0.182,0.182,0.0,0.0,0.0,0.0,0.182,0.091,0.182,0.0,no
1416,Modern Art,Post-Impressionism,Bertalan Por,gypsies,1907,yes,face,1.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.33299999999999996,0.583,0.0,0.083,0.083,0.0,0.25,0.0,0.0,0.16699999999999998,0.0,0.083,no
1417,Modern Art,Expressionism,Lajos Tihanyi,nudes,1907,yes,face,0.4,0.0,0.0,0.2,0.1,0.1,0.3,0.0,0.1,0.5,0.4,0.2,0.1,0.1,0.1,0.2,0.1,0.0,0.3,0.1,0.0,no
1418,Modern Art,Expressionism,Tivadar Kosztka Csontvary,pilgrimage to the cedars in lebanon,1907,yes,face,1.4,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.4,0.1,0.1,0.4,0.1,0.0,0.0,0.1,0.0,0.2,0.2,0.0,no
1420,Modern Art,Expressionism,Paula Modersohn-Becker,the good samaritan,1907,yes,face,1.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.7,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,no
1421,Modern Art,Expressionism,Tivadar Kosztka Csontvary,the lonely cedar,1907,yes,none,1.71,0.0,0.0,0.14300000000000002,0.0,0.0,0.071,0.071,0.0,0.214,0.214,0.071,0.14300000000000002,0.071,0.071,0.14300000000000002,0.0,0.0,0.0,0.071,0.0,no
1422,Modern Art,Post-Impressionism,Auguste Herbin,the docks of the port of bastia,1907,yes,none,1.55,0.0,0.0,0.182,0.0,0.091,0.0,0.0,0.091,0.455,0.182,0.091,0.364,0.0,0.0,0.0,0.182,0.0,0.091,0.182,0.0,no
1423,Modern Art,Expressionism,Georges Rouault,the clown,1907,yes,face,-0.08,0.0,0.0,0.083,0.083,0.0,0.0,0.25,0.0,0.0,0.16699999999999998,0.0,0.0,0.083,0.0,0.25,0.0,0.0,0.25,0.16699999999999998,0.0,no
1424,Modern Art,Expressionism,James Ensor,still life with chinoiseries,1907,yes,face,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,no
1425,Modern Art,Expressionism,Lyonel Feininger,the white man,1907,yes,face,0.9,0.0,0.1,0.0,0.2,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.3,0.1,0.0,0.1,0.2,0.0,no
1426,Modern Art,Expressionism,Tivadar Kosztka Csontvary,teacher in morocco,1908,yes,face,1.25,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.083,0.583,0.0,0.083,0.0,0.0,0.083,0.0,0.083,0.083,0.16699999999999998,0.0,no
1427,Modern Art,Post-Impressionism,Albert Marquet,bay of naples,1908,yes,none,1.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
1428,Modern Art,Magic Realism,Felix Vallotton,the rape of europa,1908,yes,face,1.0,0.091,0.182,0.091,0.0,0.0,0.091,0.364,0.0,0.273,0.091,0.091,0.091,0.091,0.091,0.455,0.273,0.0,0.364,0.091,0.0,no
1429,Modern Art,Post-Impressionism,Augustus John,david and dorelia in normandy,1908,yes,face,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.2,0.4,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,no
1430,Modern Art,Post-Impressionism,Bertalan Por,landscape,1908,yes,none,1.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,no
1431,Modern Art,Expressionism,Lajos Tihanyi,pont st. michel,1908,yes,body,1.5,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,yes
1432,Modern Art,Expressionism,Marsden Hartley,the ice hole,1908,yes,none,1.71,0.071,0.14300000000000002,0.14300000000000002,0.071,0.071,0.14300000000000002,0.14300000000000002,0.071,0.14300000000000002,0.214,0.14300000000000002,0.28600000000000003,0.214,0.071,0.35700000000000004,0.071,0.071,0.14300000000000002,0.14300000000000002,0.0,no
1433,Modern Art,Expressionism,Leon Spilliaert,young man with red scarf,1908,yes,face,0.8,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.4,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.3,0.0,no
1434,Modern Art,Post-Impressionism,Stefan Luchian,anemone flowers,1908,yes,none,1.29,0.14300000000000002,0.071,0.28600000000000003,0.071,0.071,0.071,0.071,0.14300000000000002,0.35700000000000004,0.214,0.071,0.14300000000000002,0.0,0.071,0.071,0.0,0.071,0.071,0.214,0.0,no
1435,Modern Art,Expressionism,Gabriele Munter,jawlensky and werefkin,1908,yes,face,1.9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.8,0.3,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,no
1436,Modern Art,Expressionism,Leon Spilliaert,vertigo,1908,yes,face,0.64,0.071,0.0,0.071,0.071,0.14300000000000002,0.14300000000000002,0.429,0.0,0.071,0.14300000000000002,0.0,0.071,0.28600000000000003,0.071,0.28600000000000003,0.0,0.071,0.14300000000000002,0.071,0.0,no
1437,Modern Art,Post-Impressionism,J&#243;zef Pankiewicz,feliks jasieåski przy fortepianie,1908,yes,face,2.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.1,0.7,0.0,no
1438,Modern Art,Post-Impressionism,Suzanne Valadon,after the bath,1908,yes,face,1.36,0.064,0.021,0.149,0.021,0.021,0.043,0.043,0.021,0.596,0.255,0.106,0.213,0.021,0.043,0.021,0.128,0.128,0.128,0.149,0.0,no
1439,Modern Art,Expressionism,Gabriele Munter,the yellow house,1908,yes,none,0.9,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.5,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,no
1440,Modern Art,Expressionism,Richard Gerstl,group portrait with sch&#246;nberg,1908,yes,face,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.273,0.091,0.455,0.091,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.273,0.273,0.0,no
1441,Modern Art,Post-Impressionism,J&#243;zef Pankiewicz,port of concarneu,1908,yes,none,1.85,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.846,0.154,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.077,0.077,0.0,no
1442,Modern Art,Expressionism,Alexej von Jawlensky,landschaftstudie - dorfstrasse,1908,yes,none,1.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,no
1443,Modern Art,Expressionism,Albin Egger-Lienz,der totentanz von anno neun,1908,yes,face,0.83,0.0,0.0,0.0,0.083,0.0,0.083,0.33299999999999996,0.0,0.0,0.0,0.083,0.0,0.33299999999999996,0.083,0.5,0.25,0.16699999999999998,0.083,0.16699999999999998,0.0,no
1444,Modern Art,Post-Impressionism,Arthur Beecher Carles,silence,1908,yes,face,2.4,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.4,0.1,0.1,0.1,0.0,0.1,0.4,0.1,0.2,0.0,0.0,0.0,no
1445,Modern Art,Expressionism,Richard Gerstl,schonberg family,1908,yes,face,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.727,0.182,0.455,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,no
1446,Modern Art,Post-Impressionism,Henri Le Fauconnier,ploumanac&#39;h,1908,yes,none,1.67,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.75,0.16699999999999998,0.083,0.25,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.0,no
1447,Modern Art,Post-Impressionism,Karoly Ferenczy,b&#233;ni and no&#233;mi,1908,yes,face,1.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.3,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,no
1448,Modern Art,Expressionism,Egon Schiele,"the artist&#39;s sister, melanie",1908,yes,face,0.4,0.1,0.1,0.4,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.2,0.0,0.1,0.2,0.6,0.1,0.1,0.3,0.1,0.0,no
1449,Modern Art,Expressionism,Martiros Sarian,at the well,1908,yes,face,2.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,no
1450,Modern Art,Expressionism,Jules Pascin,in the hotel room,1908,yes,face,1.23,0.0,0.0,0.077,0.0,0.0,0.0,0.077,0.077,0.462,0.077,0.231,0.077,0.0,0.0,0.0,0.0,0.077,0.077,0.154,0.077,no
1451,Modern Art,Expressionism,Paula Modersohn-Becker,worpsweder landscape,1908,yes,none,1.23,0.0,0.021,0.149,0.0,0.021,0.0,0.128,0.043,0.426,0.298,0.021,0.17,0.043,0.043,0.043,0.0,0.021,0.085,0.085,0.0,no
1452,Modern Art,Expressionism,Lyonel Feininger,"in a village near paris (street in paris, pink sky)",1909,yes,face,1.24,0.045,0.0,0.134,0.045,0.03,0.03,0.134,0.03,0.358,0.32799999999999996,0.10400000000000001,0.134,0.10400000000000001,0.03,0.09,0.015,0.015,0.22399999999999998,0.09,0.0,no
1453,Modern Art,Expressionism,Max Pechstein,dancer (pair of dancers),1909,yes,face,1.32,0.021,0.0,0.191,0.021,0.0,0.043,0.043,0.021,0.7020000000000001,0.128,0.40399999999999997,0.213,0.021,0.0,0.0,0.021,0.0,0.191,0.085,0.0,no
1454,Modern Art,Expressionism,Oskar Kokoschka,veronica&#39;s veil,1909,yes,face,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.0,0.0,0.1,0.1,0.0,no
1455,Modern Art,Expressionism,Emil Nolde,pentecast,1909,yes,face,0.2,0.0,0.1,0.2,0.1,0.0,0.0,0.5,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.3,0.0,no
1456,Modern Art,Expressionism,Iosif Iser,nude with book,1909,yes,body,1.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.1,0.1,0.0,0.0,0.1,0.2,0.2,0.0,0.1,0.0,no
1457,Modern Art,Expressionism,Alexej von Jawlensky,portrait of alexander sakharoff,1909,yes,face,-0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.4,0.1,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,no
1458,Modern Art,Post-Impressionism,Bertalan Por,the family,1909,yes,face,1.18,0.0,0.636,0.091,0.091,0.0,0.091,0.273,0.0,0.273,0.273,0.182,0.091,0.182,0.0,0.182,0.0,0.0,0.091,0.182,0.0,no
1459,Modern Art,Post-Impressionism,J. E. H. MacDonald,on the lake shore near bronte,1909,yes,none,1.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.7,0.5,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,no
1460,Modern Art,Expressionism,Alexej von Jawlensky,schokko with red hat,1909,yes,face,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,no
1461,Modern Art,Expressionism,Constantin Brancusi,sleeping muse,1909,no,face,0.91,0.011000000000000001,0.022000000000000002,0.17800000000000002,0.022000000000000002,0.055999999999999994,0.044000000000000004,0.055999999999999994,0.022000000000000002,0.222,0.311,0.044000000000000004,0.033,0.055999999999999994,0.033,0.222,0.055999999999999994,0.067,0.2,0.122,0.011000000000000001,no
1462,Modern Art,Post-Impressionism,Henri-Edmond Cross,landscape,1909,yes,none,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,no
1463,Modern Art,Expressionism,Alexej von Jawlensky,portrait of a girl,1909,yes,face,1.09,0.0,0.0,0.273,0.0,0.0,0.0,0.273,0.0,0.091,0.091,0.0,0.091,0.091,0.0,0.182,0.0,0.0,0.091,0.182,0.0,no
1464,Modern Art,Expressionism,Emil Nolde,the last supper,1909,yes,face,1.5,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.1,0.3,0.3,0.1,0.1,0.0,0.1,0.2,0.0,0.0,0.2,0.7,0.0,no
1465,Modern Art,Post-Impressionism,Piet Mondrian,view from the dunes with beach and piers,1909,yes,none,0.85,0.0,0.0,0.154,0.0,0.077,0.0,0.077,0.0,0.385,0.308,0.0,0.231,0.0,0.077,0.154,0.0,0.0,0.231,0.0,0.0,no
1466,Modern Art,Expressionism,Max Pechstein,the yellow and black jersey,1909,yes,face,1.6,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.8,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,no
1467,Modern Art,Expressionism,Marie Laurencin,apollinaire and his friends,1909,yes,face,1.08,0.083,0.0,0.0,0.083,0.083,0.0,0.083,0.0,0.583,0.083,0.083,0.16699999999999998,0.0,0.0,0.083,0.0,0.083,0.25,0.25,0.0,no
1468,Modern Art,Post-Impressionism,Augustus John,dorelia in a landscape,1910,yes,face,1.0,0.0,0.091,0.091,0.182,0.0,0.0,0.0,0.0,0.273,0.273,0.0,0.091,0.091,0.0,0.091,0.0,0.0,0.0,0.091,0.0,no
1469,Modern Art,Magic Realism,Felix Vallotton,persee killing the dragon,1910,yes,face,0.73,0.0,0.273,0.091,0.0,0.0,0.273,0.364,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.455,0.0,no
1470,Modern Art,Cubism,Henri Le Fauconnier,abundance,1910,yes,face,1.27,0.0,0.0,0.182,0.091,0.0,0.091,0.091,0.091,0.364,0.091,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0,no
1471,Modern Art,Post-Impressionism,Samuel Peploe,boats at royan,1910,yes,none,1.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,no
1472,Modern Art,Post-Impressionism,Maxime Maufra,back to fishing boats in belle-isle-en-mer,1910,yes,none,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.5,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,no
1473,Modern Art,"Cubism,Expressionism",Robert Falk,portret van elizabeth sergejevna potehinoj,1910,yes,face,0.7,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.2,0.0,0.2,0.0,no
1474,Modern Art,Expressionism,Max Pechstein,bank of a lake,1910,yes,face,1.08,0.0,0.0,0.0,0.083,0.0,0.083,0.083,0.0,0.33299999999999996,0.083,0.25,0.25,0.0,0.0,0.16699999999999998,0.16699999999999998,0.083,0.16699999999999998,0.083,0.0,no
1475,Modern Art,"Expressionism,Post-Impressionism",Kees van Dongen,parisian lady,1910,yes,face,1.45,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.0,0.182,0.273,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.273,0.364,0.0,no
1476,Modern Art,Abstract Art,Gerardo Dottori,explosion of red on green,1910,yes,none,0.0,0.0,0.3,0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,no
1477,Modern Art,Expressionism,Emil Nolde,dance around the golden calf,1910,yes,face,1.3,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.1,0.6,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,no
1478,Modern Art,"Abstract Art,Post-Impressionism",Arthur Beecher Carles,landscape,1910,yes,none,0.6,0.0,0.0,0.4,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.1,0.0,no
1479,Modern Art,Expressionism,Laszlo Mednyanszky,fires in the forest,1910,yes,none,1.4,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.5,0.1,0.0,0.1,0.0,0.0,no
1480,Modern Art,Expressionism,Aladar Korosfoi-Kriesch,all souls&#39; day,1910,yes,face,2.0,0.0,0.0,0.091,0.091,0.091,0.0,0.091,0.364,0.273,0.455,0.182,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0,no
1481,Modern Art,Expressionism,Max Pechstein,the masked woman,1910,yes,face,-0.31,0.0,0.0,0.231,0.154,0.077,0.154,0.231,0.0,0.0,0.0,0.154,0.0,0.0,0.077,0.0,0.0,0.0,0.231,0.077,0.0,no
1482,Modern Art,Expressionism,Robert Falk,lisa in a chair,1910,yes,face,1.09,0.0,0.091,0.091,0.182,0.0,0.091,0.0,0.0,0.364,0.182,0.091,0.091,0.182,0.091,0.273,0.091,0.091,0.091,0.273,0.0,no
1483,Modern Art,Expressionism,Alexej von Jawlensky,young girl with a flowered hat,1910,yes,face,0.8,0.2,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.4,0.2,0.2,0.1,0.0,0.0,0.1,0.1,0.3,0.2,0.0,no
1484,Modern Art,Expressionism,Jules Pascin,portrait of hermine david,1910,yes,face,1.38,0.048,0.0,0.107,0.024,0.036000000000000004,0.012,0.012,0.107,0.321,0.31,0.048,0.071,0.024,0.071,0.262,0.012,0.071,0.06,0.33299999999999996,0.0,no
1485,Modern Art,Expressionism,Henri Matisse,dance (ii),1910,yes,face,1.6,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,no
1486,Modern Art,Expressionism,Franz Marc,horse in a landscape,1910,yes,body,1.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.6,0.2,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,no
1487,Modern Art,Expressionism,Leon Spilliaert,la baigneuse,1910,yes,body,0.45,0.091,0.0,0.182,0.0,0.091,0.182,0.091,0.091,0.182,0.182,0.0,0.0,0.364,0.091,0.545,0.091,0.0,0.182,0.0,0.0,no
1488,Modern Art,Post-Impressionism,Augustus John,girl leaning on a stick,1910,yes,face,1.64,0.0,0.0,0.273,0.0,0.0,0.091,0.182,0.0,0.091,0.273,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,no
