,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral,withChrist
98,Renaissance Art,Early Renaissance,Andrea del Verrocchio,lorenzo de medici,1480,no,face,1.17,0.083,0.25,0.25,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.083,0.33299999999999996,0.0,no
99,Renaissance Art,Early Renaissance,Leonardo da Vinci,the madonna of the carnation,1480,yes,face,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,yes
100,Renaissance Art,Early Renaissance,Andrea Mantegna,san sebastian,1480,yes,face,0.7,0.0,0.0,0.2,0.0,0.0,0.1,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.4,0.0,no
101,Renaissance Art,Early Renaissance,Giovanni Bellini,the san giobbe altarpiece detail of music making angels,1480,yes,face,1.7,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.8,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,yes
102,Renaissance Art,Northern Renaissance,Hans Memling,madonna and child enthroned with two angels,1480,yes,face,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.2,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,yes
103,Renaissance Art,Early Renaissance,Pinturicchio,saint jerome in the wilderness,1480,yes,face,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.2,0.0,0.0,0.8,0.3,0.0,0.0,0.3,0.0,yes
104,Renaissance Art,Early Renaissance,Pinturicchio,madonna with writing child and st. jerome,1481,yes,face,1.45,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.091,0.364,0.364,0.636,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.364,0.0,yes
105,Renaissance Art,Northern Renaissance,Gerard David,christ nailed to the cross,1481,yes,face,0.57,0.071,0.071,0.071,0.0,0.14300000000000002,0.214,0.35700000000000004,0.071,0.0,0.28600000000000003,0.0,0.0,0.071,0.071,0.429,0.14300000000000002,0.071,0.071,0.28600000000000003,0.0,yes
106,Renaissance Art,Early Renaissance,Sandro Botticelli,venus and mars,1483,yes,face,2.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.4,0.0,0.6,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.0,no
107,Renaissance Art,Early Renaissance,Carlo Crivelli,lamentation over the dead christ,1485,yes,face,0.78,0.011000000000000001,0.09,0.034,0.067,0.022000000000000002,0.09,0.292,0.079,0.045,0.067,0.11199999999999999,0.055999999999999994,0.10099999999999999,0.213,0.7190000000000001,0.135,0.011000000000000001,0.045,0.157,0.0,yes
108,Renaissance Art,Northern Renaissance,Hieronymus Bosch,the seven deadly sins and the four last things,1485,yes,face,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.4,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.3,0.0,yes
109,Renaissance Art,Northern Renaissance,Jean Hey,portrait of charles ii of bourbon,1485,yes,face,1.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,no
110,Renaissance Art,Early Renaissance,Sandro Botticelli,the birth of venus,1485,yes,face,2.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.9,0.1,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,no
111,Renaissance Art,Early Renaissance,Carlo Crivelli,annunciation with saint emidius,1486,yes,face,1.65,0.039,0.02,0.11800000000000001,0.039,0.0,0.02,0.0,0.17600000000000002,0.529,0.17600000000000002,0.13699999999999998,0.275,0.02,0.0,0.02,0.0,0.0,0.039,0.5489999999999999,0.0,yes
112,Renaissance Art,Early Renaissance,Domenico Ghirlandaio,francesco sassetti and his son teodoro,1487,yes,face,1.25,0.16699999999999998,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.25,0.083,0.0,0.0,0.083,0.0,0.0,0.0,0.667,0.0,no
113,Renaissance Art,Early Renaissance,Giovanni Bellini,transfiguration of christ,1487,yes,face,2.3,0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.2,0.4,0.2,0.2,0.2,0.0,0.1,0.2,0.0,0.0,0.2,0.8,0.0,yes
114,Renaissance Art,High Renaissance,Michelangelo,the torment of saint anthony,1487,yes,face,0.0,0.0,0.3,0.0,0.2,0.0,0.5,0.9,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.3,0.1,0.0,0.0,0.0,0.0,yes
115,Renaissance Art,Early Renaissance,Carlo Crivelli,virgin and child enthroned with saints,1488,yes,face,1.4,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.4,0.5,0.2,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.5,0.0,yes
116,Renaissance Art,Northern Renaissance,Jean Hey,the nativity,1490,yes,face,1.7,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.6,0.5,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,yes
117,Renaissance Art,High Renaissance,Giovanni Antonio Boltraffio,madonna litta,1490,yes,face,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,yes
118,Renaissance Art,Early Renaissance,Domenico Ghirlandaio,portrait of a girl,1490,yes,face,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.6,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,no
119,Renaissance Art,High Renaissance,Piero di Cosimo,portrait of simonetta vespucci as cleopatra,1490,yes,face,2.0,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.545,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,no
120,Renaissance Art,High Renaissance,Leonardo da Vinci,madonna litta (madonna and the child),1490,yes,face,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.2,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,yes
121,Renaissance Art,Northern Renaissance,Jean Hey,portrait of margaret of austria (portrait of a young princess),1491,yes,face,1.18,0.091,0.091,0.091,0.182,0.091,0.091,0.091,0.091,0.0,0.182,0.091,0.091,0.0,0.182,0.364,0.0,0.0,0.091,0.455,0.0,no
122,Renaissance Art,High Renaissance,Leonardo da Vinci,the proportions of the human figure (the vitruvian man),1492,yes,face,1.6,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.2,0.6,0.0,no
123,Renaissance Art,Early Renaissance,Domenico Ghirlandaio,the nativity,1492,yes,face,1.82,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.455,0.545,0.273,0.455,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.0,yes
124,Renaissance Art,High Renaissance,Pietro Perugino,the vision of st. bernard,1493,yes,face,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,yes
125,Renaissance Art,Northern Renaissance,Albrecht Durer,self-portrait,1493,yes,face,1.7,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.4,0.0,no
126,Renaissance Art,High Renaissance,Vittore Carpaccio,"the martyrdom of the pilgrims and the funeral of st. ursula, from the st. ursula cycle, 1490-94",1493,yes,face,0.73,0.0,0.091,0.091,0.182,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.273,0.0,0.0,0.0,0.364,0.0,yes
127,Renaissance Art,Early Renaissance,Sandro Botticelli,portrait of dante,1495,yes,face,0.91,0.091,0.0,0.0,0.273,0.0,0.182,0.0,0.0,0.0,0.182,0.0,0.182,0.0,0.091,0.0,0.0,0.0,0.0,0.636,0.0,no
128,Renaissance Art,High Renaissance,Pietro Perugino,madonna and child,1495,yes,face,1.5,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.3,0.0,yes
129,Renaissance Art,High Renaissance,Vittore Carpaccio,dream of st.ursula,1495,yes,face,1.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.273,0.273,0.273,0.182,0.636,0.182,0.091,0.364,0.091,0.091,0.091,0.182,0.0,yes
130,Renaissance Art,High Renaissance,Giovanni Antonio Boltraffio,portrait of gerolamo casio,1495,yes,face,1.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.1,0.1,0.2,0.1,0.4,0.0,0.4,0.0,no
131,Renaissance Art,High Renaissance,Andrea Solario,man with a pink carnation,1495,yes,face,1.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.6,0.0,no
132,Renaissance Art,High Renaissance,Leonardo da Vinci,the last supper,1495,yes,face,1.5,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.5,0.5,0.2,0.2,0.1,0.1,0.5,0.0,0.1,0.1,0.3,0.0,no
133,Renaissance Art,High Renaissance,Leonardo da Vinci,the lady with an ermine (cecilia gallerani),1496,yes,face,2.0,0.0,0.0,0.077,0.154,0.0,0.077,0.0,0.077,0.462,0.077,0.308,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.462,0.0,no
134,Renaissance Art,High Renaissance,Pietro Perugino,madonna in glory with the child and saints,1496,yes,face,1.36,0.091,0.0,0.091,0.0,0.0,0.091,0.091,0.727,0.455,0.455,0.455,0.273,0.091,0.091,0.0,0.0,0.0,0.091,0.545,0.0,yes
135,Renaissance Art,High Renaissance,Pietro Perugino,christ in pieta,1497,yes,face,1.5,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.5,0.2,0.1,0.0,0.5,0.0,0.0,0.1,0.7,0.0,yes
136,Renaissance Art,High Renaissance,Vittore Carpaccio,portrait of a woman,1498,yes,face,1.01,0.042,0.013999999999999999,0.155,0.16899999999999998,0.0,0.013999999999999999,0.013999999999999999,0.055999999999999994,0.155,0.19699999999999998,0.07,0.141,0.055999999999999994,0.027999999999999997,0.07,0.0,0.085,0.042,0.39399999999999996,0.0,no
137,Renaissance Art,Northern Renaissance,Jean Hey,"peter ii duke of bourbon presented by st. peter, left hand wing of a triptych",1498,yes,face,1.7,0.0,0.0,0.1,0.2,0.1,0.2,0.1,0.3,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.6,0.0,yes
138,Renaissance Art,Northern Renaissance,Jean Hey,the bourbon altarpiece (the moulins triptych),1498,yes,face,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,yes
139,Renaissance Art,Northern Renaissance,Albrecht Durer,"the four horsemen of the apocalypse, death, famine, pestilence and war",1498,yes,face,1.0,0.0,0.8,0.0,0.2,0.1,0.6,0.8,0.1,0.2,0.1,0.0,0.0,0.4,0.3,0.2,0.4,0.0,0.0,0.0,0.0,no
140,Renaissance Art,Northern Renaissance,Albrecht Durer,self-portrait,1498,yes,face,0.7,0.1,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,0.1,0.1,0.1,0.0,0.1,0.2,0.3,0.0,no
141,Renaissance Art,High Renaissance,Piero di Cosimo,the fight between the lapiths and the centaurs,1500,yes,face,0.5,0.0,0.5,0.2,0.0,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.2,0.2,0.0,no
142,Renaissance Art,Northern Renaissance,Albrecht Durer,self-portrait at the age of twenty eight,1500,yes,face,1.7,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.5,0.0,no
143,Renaissance Art,High Renaissance,Pinturicchio,portrait of a boy,1500,yes,face,1.1,0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.3,0.0,no
144,Renaissance Art,High Renaissance,Giovanni Antonio Boltraffio,portrait of a lady as st. lucy,1500,yes,face,1.67,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.16699999999999998,0.083,0.33299999999999996,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.083,0.75,0.0,yes
145,Renaissance Art,Early Renaissance,Sandro Botticelli,the mystical nativity,1500,yes,face,1.1,0.1,0.0,0.3,0.2,0.0,0.1,0.0,0.4,0.6,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,yes
146,Renaissance Art,High Renaissance,Piero di Cosimo,a young man,1500,yes,face,1.0,0.231,0.0,0.154,0.0,0.0,0.154,0.0,0.154,0.154,0.154,0.0,0.154,0.077,0.0,0.077,0.0,0.154,0.0,0.308,0.0,no
147,Renaissance Art,Northern Renaissance,Hieronymus Bosch,haywain,1500,yes,face,0.93,0.013000000000000001,0.158,0.237,0.053,0.171,0.11800000000000001,0.289,0.066,0.21100000000000002,0.066,0.066,0.145,0.079,0.053,0.21100000000000002,0.066,0.026000000000000002,0.171,0.25,0.013000000000000001,no
148,Renaissance Art,High Renaissance,Giovanni Antonio Boltraffio,madonna and child,1500,yes,face,1.55,0.076,0.045,0.106,0.03,0.045,0.03,0.045,0.182,0.5,0.303,0.879,0.19699999999999998,0.045,0.045,0.076,0.03,0.045,0.061,0.318,0.0,yes
149,Renaissance Art,Northern Renaissance,Jan Provoost,crucifixion,1500,yes,face,0.8,0.0,0.4,0.1,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.3,0.0,0.1,0.3,0.0,yes
150,Renaissance Art,High Renaissance,Giovanni Antonio Boltraffio,portrait of a youth holding an arrow,1500,yes,face,1.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0,no
151,Renaissance Art,High Renaissance,Pinturicchio,the adoration of the shepherds,1501,yes,face,1.76,0.069,0.0,0.055999999999999994,0.042,0.013999999999999999,0.013999999999999999,0.027999999999999997,0.33299999999999996,0.47200000000000003,0.41700000000000004,0.389,0.222,0.0,0.027999999999999997,0.027999999999999997,0.0,0.0,0.027999999999999997,0.556,0.0,no
152,Renaissance Art,High Renaissance,Pinturicchio,the annunciation,1501,yes,face,1.69,0.0,0.0,0.154,0.0,0.077,0.0,0.077,0.077,0.5379999999999999,0.231,0.154,0.154,0.077,0.0,0.077,0.0,0.077,0.077,0.5379999999999999,0.0,yes
153,Renaissance Art,High Renaissance,Andrea Mantegna,minerva chasing the vices from the garden of virtue,1502,yes,face,0.27,0.0,0.182,0.091,0.182,0.091,0.182,0.364,0.0,0.091,0.182,0.091,0.091,0.0,0.091,0.091,0.182,0.0,0.182,0.273,0.0,yes
154,Renaissance Art,High Renaissance,Raphael,the madonna conestabile,1502,yes,face,1.75,0.083,0.0,0.083,0.0,0.0,0.0,0.083,0.33299999999999996,0.583,0.5,0.5,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.667,0.0,yes
155,Renaissance Art,Northern Renaissance,Albrecht Durer,paumgartner altar,1503,yes,face,1.09,0.034,0.023,0.138,0.126,0.046,0.08,0.126,0.10300000000000001,0.172,0.184,0.046,0.149,0.092,0.034,0.08,0.057,0.023,0.023,0.494,0.0,no
156,Renaissance Art,High Renaissance,Pinturicchio,portrait of the donor,1504,yes,face,0.57,0.071,0.0,0.071,0.0,0.0,0.071,0.0,0.35700000000000004,0.214,0.14300000000000002,0.071,0.071,0.0,0.071,0.0,0.071,0.071,0.0,0.28600000000000003,0.0,no
157,Renaissance Art,High Renaissance,Leonardo da Vinci,mona lisa,1504,yes,face,2.25,0.069,0.011000000000000001,0.138,0.046,0.011000000000000001,0.0,0.057,0.149,0.517,0.276,0.264,0.195,0.034,0.023,0.069,0.0,0.069,0.034,0.563,0.0,no
158,Renaissance Art,High Renaissance,Leonardo da Vinci,the virgin of the rocks,1505,yes,face,1.54,0.154,0.0,0.0,0.077,0.077,0.0,0.154,0.231,0.462,0.385,0.385,0.154,0.077,0.077,0.077,0.0,0.077,0.077,0.385,0.0,yes
159,Renaissance Art,High Renaissance,Giorgione,madonna and child with saints liberale and francis (the castelfranco madonna),1505,yes,face,0.9,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.3,0.2,0.3,0.4,0.0,0.2,0.0,0.2,0.0,0.1,0.0,0.8,0.0,yes
160,Renaissance Art,High Renaissance,Giorgione,the tempest,1505,yes,face,1.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.5,0.3,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.3,0.0,no
161,Renaissance Art,High Renaissance,Giovanni Bellini,pieta,1505,yes,face,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.4,0.2,0.1,0.2,0.6,0.0,0.0,0.0,0.3,0.0,no
162,Renaissance Art,High Renaissance,Piero di Cosimo,the forest fire,1505,yes,face,1.3,0.1,0.1,0.1,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.2,0.0,no
163,Renaissance Art,Northern Renaissance,Gerard David,the angel of the annunciation,1506,yes,face,2.0,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.4,0.3,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,yes
164,Renaissance Art,Early Renaissance,Pietro Perugino,polyptych annunziata (assumption of mary),1506,yes,face,1.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,yes
165,Renaissance Art,High Renaissance,Michelangelo,holy family with st. john the baptist,1506,yes,face,1.75,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.16699999999999998,0.583,0.16699999999999998,0.667,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.083,0.5,0.0,yes
166,Renaissance Art,High Renaissance,Andrea Solario,portrait of charles d&#39;amboise,1507,yes,face,0.8,0.0,0.1,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,no
167,Renaissance Art,Northern Renaissance,Albrecht Altdorfer,penitent&#160;st.&#160;jerome,1507,yes,face,1.0,0.0,0.0,0.3,0.1,0.0,0.0,0.2,0.0,0.4,0.3,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.5,0.0,yes
168,Renaissance Art,Northern Renaissance,Albrecht Altdorfer,nativity,1507,yes,face,0.17,0.0,0.083,0.083,0.083,0.0,0.083,0.41700000000000004,0.0,0.083,0.16699999999999998,0.083,0.16699999999999998,0.16699999999999998,0.083,0.16699999999999998,0.16699999999999998,0.0,0.16699999999999998,0.33299999999999996,0.0,yes
169,Renaissance Art,High Renaissance,Il Sodoma,the rape of the sabine women,1507,yes,face,1.4,0.0,0.2,0.3,0.1,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.1,0.0,0.1,0.2,0.0,no
170,Renaissance Art,Northern Renaissance,Hans Baldung,altarpiece with the martyrdom of st. sebastian,1507,yes,face,0.5,0.16699999999999998,0.0,0.16699999999999998,0.16699999999999998,0.33299999999999996,0.16699999999999998,0.33299999999999996,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.083,0.16699999999999998,0.0,0.083,0.083,0.0,yes
171,Renaissance Art,Northern Renaissance,Hans Baldung,witches,1508,yes,face,-0.27,0.0,0.091,0.091,0.0,0.0,0.455,0.455,0.0,0.273,0.0,0.0,0.182,0.0,0.182,0.091,0.182,0.0,0.182,0.091,0.0,no
172,Renaissance Art,High Renaissance,Michelangelo,sistine chapel ceiling: the delphic sibyl,1509,yes,face,1.8,0.0,0.0,0.2,0.3,0.1,0.1,0.0,0.0,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.0,0.1,0.1,0.9,0.0,no
173,Renaissance Art,Northern Renaissance,Hans Baldung,an allegory of death and beauty,1509,yes,face,1.9,0.0,0.0,0.2,0.2,0.1,0.0,0.7,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.0,0.1,0.0,no
174,Renaissance Art,High Renaissance,Vittore Carpaccio,the virgin reading,1510,yes,face,1.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,yes
175,Renaissance Art,High Renaissance,Vittore Carpaccio,portrait of a knight,1510,yes,face,1.2,0.0,0.0,0.1,0.3,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,no
176,Renaissance Art,Northern Renaissance,Hieronymus Bosch,christ crowned with thorns,1510,yes,face,0.5,0.0,0.2,0.1,0.0,0.3,0.2,0.2,0.2,0.1,0.3,0.1,0.2,0.0,0.0,0.4,0.1,0.0,0.1,0.4,0.0,yes
177,Renaissance Art,High Renaissance,Michelangelo,sistine chapel ceiling: creation of adam,1510,yes,face,2.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,no
178,Renaissance Art,High Renaissance,Piero di Cosimo,perseus rescuing andromeda,1510,yes,face,1.0,0.0,0.1,0.2,0.1,0.1,0.0,0.3,0.1,0.1,0.3,0.2,0.1,0.0,0.1,0.2,0.1,0.0,0.1,0.5,0.0,no
179,Renaissance Art,Northern Renaissance,Gerard David,portrait of a goldsmith,1510,yes,face,1.2,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,no
180,Renaissance Art,High Renaissance,Bartolomeo Veneto,portrait of a bearded gentleman,1510,yes,face,1.64,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.455,0.0,0.182,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,no
181,Renaissance Art,High Renaissance,Vittore Carpaccio,portrait of a venetian nobleman,1510,yes,face,1.1,0.0,0.1,0.0,0.4,0.0,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,no
182,Renaissance Art,Northern Renaissance,Quentin Matsys,der kanonikus stephan gardiner,1510,yes,face,1.17,0.0,0.0,0.083,0.25,0.0,0.083,0.0,0.0,0.16699999999999998,0.16699999999999998,0.083,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.41700000000000004,0.0,no
183,Renaissance Art,High Renaissance,Leonardo da Vinci,leda,1510,yes,face,2.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.6,0.4,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.0,no
184,Renaissance Art,High Renaissance,Bartolomeo Veneto,beatrice d&#39;este,1510,yes,face,1.73,0.0,0.0,0.182,0.091,0.0,0.0,0.0,0.091,0.545,0.182,0.182,0.273,0.0,0.0,0.0,0.0,0.0,0.091,0.545,0.0,no
185,Renaissance Art,High Renaissance,Piero di Cosimo,maria magdalena,1510,yes,face,2.2,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.8,0.0,no
186,Renaissance Art,Northern Renaissance,Quentin Matsys,an old woman (the ugly duchess),1513,yes,face,-0.7,0.0,0.0,0.1,0.2,0.1,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,no
187,Renaissance Art,Northern Renaissance,Albrecht Durer,"the knight, death and the devil",1513,yes,face,0.73,0.0,0.091,0.0,0.273,0.091,0.091,0.636,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.364,0.091,0.0,0.0,0.091,0.0,yes
188,Renaissance Art,High Renaissance,Raphael,the sistine madonna,1513,yes,face,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,0.8,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,yes
189,Renaissance Art,Northern Renaissance,Quentin Matsys,the moneylender and his wife,1514,yes,face,1.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.4,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,no
190,Renaissance Art,Northern Renaissance,Bernhard Strigel,portrait of louis ii of hungary,1515,yes,face,1.4,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,no
191,Renaissance Art,Northern Renaissance,Joachim Patinir,the baptism of christ,1515,yes,face,1.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.3,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,yes
192,Renaissance Art,High Renaissance,Correggio,salvator mundi,1515,yes,face,0.77,0.077,0.0,0.154,0.231,0.0,0.077,0.154,0.077,0.077,0.231,0.154,0.231,0.154,0.0,0.077,0.0,0.077,0.0,0.308,0.0,no
193,Renaissance Art,Northern Renaissance,Joachim Patinir,miracle of st. catherine,1515,yes,body,1.21,0.042,0.083,0.10400000000000001,0.021,0.125,0.146,0.10400000000000001,0.146,0.45799999999999996,0.16699999999999998,0.083,0.22899999999999998,0.042,0.021,0.042,0.042,0.021,0.10400000000000001,0.396,0.0,yes
194,Renaissance Art,High Renaissance,Giovanni Bellini,naked young woman in front of the mirror,1515,yes,face,2.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.4,0.2,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.6,0.0,no
195,Renaissance Art,Northern Renaissance,Bernhard Strigel,portrait of georg tannstetter (collimitius),1515,yes,face,1.17,0.07200000000000001,0.048,0.10800000000000001,0.193,0.048,0.07200000000000001,0.024,0.084,0.096,0.10800000000000001,0.012,0.205,0.024,0.012,0.06,0.012,0.036000000000000004,0.048,0.578,0.012,no
196,Renaissance Art,Northern Renaissance,Hans Baldung,beheading of st.&#160;dorothea,1516,yes,face,1.7,0.1,0.1,0.0,0.1,0.1,0.3,0.8,0.2,0.1,0.1,0.3,0.1,0.2,0.1,0.6,0.4,0.0,0.1,0.4,0.0,yes
197,Renaissance Art,Northern Renaissance,Jerg Ratgeb,martyrdom of the carmelites,1517,yes,face,0.7,0.0,0.1,0.1,0.1,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.3,0.0,0.1,0.2,0.0,no
