,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
3039,Contemporary Art,Minimalism,Michel Parmentier,15 octobre,1966,yes,none,-0.7,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1
3040,Contemporary Art,Minimalism,Sol LeWitt,Serial Project (Set B),1966,no,none,0.0,0.0,0.0,0.35700000000000004,0.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.429,0.0,0.071
3042,Contemporary Art,Minimalism,Charlotte Posenenske,Fold,1966,no,none,-0.3,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.1
3043,Contemporary Art,Minimalism,Jeremy Moon,Golden Age,1966,no,none,0.55,0.0,0.0,0.364,0.0,0.091,0.0,0.0,0.0,0.182,0.182,0.091,0.273,0.091,0.0,0.091,0.0,0.0,0.455,0.091,0.0
3044,Contemporary Art,Minimalism,Ellsworth Kelly,Red Yellow Blue III,1966,yes,none,0.38,0.154,0.0,0.231,0.077,0.0,0.154,0.0,0.077,0.154,0.077,0.0,0.154,0.0,0.0,0.0,0.0,0.077,0.231,0.077,0.0
3049,Contemporary Art,Minimalism,Gianni Piacentino,Turquoise-Gray Upside Down T,1966,no,none,0.0,0.0,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.273,0.182,0.091
3050,Contemporary Art,Minimalism,Robert Morris,Untitled (Ring with Light),1966,yes,none,1.36,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.273,0.091,0.091
3051,Contemporary Art,Minimalism,Phillip King,Slant,1966,no,none,0.1,0.1,0.0,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0
3055,Contemporary Art,Minimalism,Rodolfo Arico,Untitled,1966,yes,none,-0.45,0.0,0.0,0.0,0.091,0.0,0.091,0.091,0.091,0.091,0.091,0.0,0.0,0.091,0.091,0.0,0.0,0.091,0.455,0.0,0.091
3056,Contemporary Art,Minimalism,Robert Huot,Scottâs Scribble,1966,yes,none,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.5,0.0,0.1
3058,Contemporary Art,Minimalism,Giulio Paolini,Ut-op,1966,yes,none,-0.6,0.1,0.0,0.3,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.4,0.0,0.0
3062,Contemporary Art,Minimalism,Tony DeLap,Tango Tangles,1966,no,none,0.59,0.0,0.0,0.235,0.0,0.0,0.17600000000000002,0.0,0.0,0.11800000000000001,0.11800000000000001,0.059000000000000004,0.11800000000000001,0.0,0.0,0.0,0.0,0.0,0.47100000000000003,0.0,0.0
3066,Contemporary Art,Minimalism,Michael Heizer,"North, East, South, West",1967,no,none,0.3,0.0,0.0,0.1,0.1,0.2,0.1,0.3,0.0,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.1,0.0
3067,Contemporary Art,Minimalism,Lyman Kipp,Muscoot,1967,no,none,0.23,0.064,0.026000000000000002,0.359,0.026000000000000002,0.013000000000000001,0.10300000000000001,0.013000000000000001,0.013000000000000001,0.09,0.064,0.038,0.10300000000000001,0.013000000000000001,0.0,0.0,0.0,0.038,0.33299999999999996,0.115,0.026000000000000002
3070,Contemporary Art,Minimalism,Mathias Goeritz,Message (Mensaje),1967,yes,none,0.5,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.0
3072,Contemporary Art,Minimalism,Charlotte Posenenske,Square Tubes [Series D],1967,no,none,-0.36,0.0,0.0,0.182,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.455,0.091,0.091
3074,Contemporary Art,Minimalism,Robert Huot,Two Blue Suits,1967,yes,none,-0.36,0.091,0.0,0.182,0.0,0.0,0.182,0.0,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.273,0.0,0.091
3076,Contemporary Art,Minimalism,Richard Serra,To Lift,1967,no,none,-0.31,0.0,0.0,0.154,0.154,0.077,0.154,0.077,0.077,0.077,0.0,0.0,0.077,0.077,0.077,0.0,0.0,0.154,0.385,0.0,0.077
3083,Contemporary Art,Minimalism,Tony Smith,Source,1967,no,none,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.0
3085,Contemporary Art,Minimalism,Eva Hesse,Addendum,1967,no,none,-0.54,0.013999999999999999,0.028999999999999998,0.304,0.0,0.013999999999999999,0.13,0.013999999999999999,0.013999999999999999,0.028999999999999998,0.10099999999999999,0.0,0.013999999999999999,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.449,0.013999999999999999,0.043
3089,Contemporary Art,Minimalism,Charlotte Posenenske,Series DW,1967,no,none,-0.18,0.0,0.0,0.273,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.364,0.091,0.0
3092,Contemporary Art,Minimalism,Bob Law,No. 62 (Black/Blue/Violet/Blue),1967,yes,none,-1.36,0.0,0.091,0.091,0.0,0.0,0.091,0.455,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.273,0.0,0.091
3095,Contemporary Art,Minimalism,Bernard Cohen,Print 6,1967,yes,none,-1.2,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0
3096,Contemporary Art,Minimalism,Johannes Jan Schoonhoven,Square with Diagonals,1967,yes,none,0.73,0.0,0.0,0.273,0.0,0.0,0.182,0.0,0.0,0.182,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.636,0.182,0.0
3098,Contemporary Art,Minimalism,Charlotte Posenenske,"Relief, Series B",1967,yes,none,0.3,0.1,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0
3100,Contemporary Art,Minimalism,Lyman Kipp,"Untitled (Red, Yellow, Dark Blue)",1967,no,none,1.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0
3102,Contemporary Art,Minimalism,Ruth Vollmer,Trenchant Sphere,1967,no,none,1.0,0.0,0.0,0.727,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.364,0.182,0.0
3105,Contemporary Art,Minimalism,Phillip King,Nile,1967,no,none,-0.69,0.077,0.0,0.154,0.077,0.154,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.0,0.0,0.0,0.846,0.0,0.0
3106,Contemporary Art,Minimalism,Daniel Buren,Peinture acrylique blanche sur tissu ray&#233; blanc et orange,1967,yes,none,-0.6,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.0
3111,Contemporary Art,Minimalism,Tess Jaray,Untitled,1967,yes,none,0.2,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1
3113,Contemporary Art,Minimalism,Daniel Dezeuze,Stretcher (covered with a sheet of transparent plastic),1967,no,none,-1.5,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5
3114,Contemporary Art,Minimalism,Eva Hesse,Untitled,1967,yes,none,-1.3,0.0,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.1
3115,Contemporary Art,Minimalism,Bernard Cohen,Print 2,1967,yes,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.364,0.0,0.091,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.091
3116,Contemporary Art,Minimalism,Antonio Calderara,Spazio Luce,1967,yes,none,0.64,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.182,0.273,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0
3117,Contemporary Art,Minimalism,Michel Parmentier,Untitled,1967,yes,none,0.1,0.0,0.0,0.2,0.0,0.0,0.4,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3118,Contemporary Art,Minimalism,Johannes Jan Schoonhoven,Quadratenrelief met schuine binnenvlaken in 4 richtingen,1967,yes,none,0.17,0.0,0.0,0.33299999999999996,0.083,0.083,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.0,0.083
3119,Contemporary Art,Minimalism,Bernard Cohen,Print 1,1967,yes,none,-0.64,0.0,0.091,0.273,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.0,0.182
3121,Contemporary Art,Minimalism,John McCracken,The Absolutely Naked Fragrance,1967,no,none,-0.42,0.0,0.0,0.16699999999999998,0.083,0.083,0.25,0.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.25,0.0,0.083
3122,Contemporary Art,Minimalism,Robert Grosvenor,Untitled,1967,no,none,-0.1,0.1,0.1,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0
3126,Contemporary Art,Minimalism,Robert Huot,Silver Kiss,1968,yes,none,-0.55,0.0,0.0,0.182,0.0,0.091,0.182,0.0,0.0,0.091,0.091,0.182,0.091,0.091,0.0,0.091,0.091,0.0,0.364,0.0,0.0
3129,Contemporary Art,Minimalism,Michel Parmentier,18 f&#233;vrier,1968,yes,none,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.1
3132,Contemporary Art,Minimalism,Robert Grosvenor,Untitled,1968,no,none,0.46,0.0,0.0,0.154,0.077,0.0,0.077,0.0,0.0,0.385,0.154,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.231,0.077,0.077
3135,Contemporary Art,Minimalism,Imi Knoebel,Room 19,1968,no,none,-0.5,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.3
3138,Contemporary Art,Minimalism,Robert Ryman,Classico 5,1968,yes,none,-0.58,0.0,0.0,0.083,0.0,0.0,0.25,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.0,0.5,0.0,0.083
3139,Contemporary Art,Minimalism,Fred Sandback,Blue Day-glo Corner Piece,1968,yes,none,0.18,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.273,0.0,0.091
3144,Contemporary Art,Minimalism,Anne Truitt,A Wall for Apricots,1968,no,none,-0.1,0.0,0.0,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.0
3148,Contemporary Art,Minimalism,Giovanni Anselmo,Specchio,1968,no,none,-0.75,0.0,0.0,0.5,0.083,0.0,0.083,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.33299999999999996,0.0,0.083
3150,Contemporary Art,Minimalism,Jiro Yoshihara,White Line on Black,1968,yes,none,0.3,0.0,0.1,0.3,0.0,0.1,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.1
3152,Contemporary Art,Minimalism,Johannes Jan Schoonhoven,Combination,1968,yes,none,0.24,0.044000000000000004,0.022000000000000002,0.289,0.0,0.044000000000000004,0.08900000000000001,0.022000000000000002,0.044000000000000004,0.067,0.111,0.022000000000000002,0.133,0.0,0.0,0.044000000000000004,0.0,0.022000000000000002,0.4,0.067,0.111
3153,Contemporary Art,Minimalism,Fred Sandback,Untitled,1968,no,none,-0.4,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.0,0.0
3155,Contemporary Art,Minimalism,Johannes Jan Schoonhoven,RAD 4,1968,yes,none,-0.6,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.7,0.1,0.0
3157,Contemporary Art,Minimalism,Robert Huot,3 inch high 33 foot long Epoxy Paint Band,1968,no,none,0.55,0.0,0.091,0.182,0.0,0.091,0.091,0.0,0.0,0.091,0.273,0.0,0.091,0.091,0.0,0.091,0.091,0.091,0.182,0.091,0.091
3159,Contemporary Art,Minimalism,Lynda Benglis,Night Sherbet A,1968,no,none,-0.54,0.077,0.0,0.231,0.0,0.077,0.231,0.077,0.0,0.154,0.077,0.0,0.0,0.0,0.077,0.0,0.0,0.077,0.5379999999999999,0.0,0.0
3163,Contemporary Art,Minimalism,Tony Smith,Asteriskos,1968,no,none,0.5,0.083,0.0,0.33299999999999996,0.083,0.0,0.16699999999999998,0.0,0.0,0.083,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.16699999999999998,0.083,0.0
3165,Contemporary Art,Minimalism,Park Seo-Bo,Hereditarius No.1-68-A,1968,yes,none,0.36,0.0,0.0,0.455,0.0,0.0,0.182,0.0,0.0,0.182,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.455,0.182,0.0
3168,Contemporary Art,Minimalism,Johannes Jan Schoonhoven,Zeshoeken,1968,yes,none,0.36,0.0,0.091,0.273,0.0,0.0,0.091,0.0,0.091,0.0,0.182,0.0,0.273,0.091,0.0,0.0,0.091,0.091,0.182,0.091,0.0
3169,Contemporary Art,Minimalism,Gianni Piacentino,Metalliod Blue-Gray Without Oval Sculpture,1968,no,none,-0.1,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.3,0.1,0.1
3171,Contemporary Art,Minimalism,Tess Jaray,Green Arrows on White,1968,yes,none,-1.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.2,0.4,0.0,0.0
3173,Contemporary Art,Minimalism,Mark Lancaster,Zapruder Green,1968,yes,none,-0.4,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0
3174,Contemporary Art,Minimalism,Keith Sonnier,Lit Circle Blue with Etched Glass,1968,no,none,1.0,0.2,0.0,0.3,0.2,0.0,0.0,0.1,0.1,0.5,0.1,0.2,0.2,0.0,0.1,0.0,0.0,0.1,0.3,0.2,0.0
3176,Contemporary Art,Minimalism,Bruce Nauman,My Name as Though It Were Written on the Surface of the Moon,1968,no,none,0.8,0.1,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
3179,Contemporary Art,Minimalism,Eva Hesse,Accession II,1968,no,none,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.4,0.0,0.0
3180,Contemporary Art,Minimalism,Robert Smithson,Mirror and Crushed Shells,1969,yes,none,0.17,0.0,0.0,0.41700000000000004,0.0,0.083,0.083,0.083,0.0,0.0,0.16699999999999998,0.083,0.0,0.083,0.083,0.16699999999999998,0.0,0.0,0.5,0.0,0.083
3181,Contemporary Art,Minimalism,Richard Serra,One Ton Prop (House of Cards),1969,no,none,-1.7,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.1
3182,Contemporary Art,Minimalism,Lynda Benglis,Corner Piece,1969,no,none,-0.1,0.0,0.0,0.5,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
3184,Contemporary Art,Minimalism,Nasreen Mohamedi,Untitled,1969,yes,none,-0.55,0.091,0.0,0.182,0.0,0.091,0.273,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,0.273,0.0,0.0
3187,Contemporary Art,Minimalism,Peter Joseph,Yellow Painting,1969,yes,none,-0.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1
3190,Contemporary Art,Minimalism,Takamatsu Jiro,The Pole of Wave,1969,no,none,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
3194,Contemporary Art,Minimalism,Mark Rothko,Untitled,1969,yes,none,-0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.4,0.1,0.0,0.1,0.0,0.0
3197,Contemporary Art,Minimalism,Noguchi Isamu ,The Spirit&#39;s Flight,1969,no,none,0.45,0.0,0.0,0.091,0.091,0.091,0.091,0.0,0.091,0.091,0.273,0.0,0.091,0.0,0.0,0.182,0.091,0.0,0.182,0.182,0.0
3199,Contemporary Art,Minimalism,Lynda Benglis,Contraband,1969,no,none,-0.6,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
3201,Contemporary Art,Minimalism,Bob Law,Nothing to be Afraid Of IV 15.8.69,1969,yes,none,-0.5,0.071,0.0,0.35700000000000004,0.0,0.071,0.214,0.14300000000000002,0.071,0.14300000000000002,0.071,0.0,0.0,0.071,0.071,0.0,0.0,0.0,0.35700000000000004,0.0,0.0
3202,Contemporary Art,Minimalism,Robert Huot,Architectural Details with Shadows,1969,no,none,-0.83,0.0,0.0,0.25,0.16699999999999998,0.16699999999999998,0.25,0.16699999999999998,0.083,0.083,0.0,0.0,0.16699999999999998,0.083,0.0,0.083,0.0,0.16699999999999998,0.083,0.0,0.083
3203,Contemporary Art,Minimalism,Keith Sonnier,Untitled,1969,no,none,0.8,0.0,0.02,0.41200000000000003,0.02,0.039,0.059000000000000004,0.0,0.02,0.235,0.098,0.039,0.157,0.0,0.0,0.02,0.0,0.02,0.294,0.11800000000000001,0.02
3206,Contemporary Art,Minimalism,Blinky Palermo,Butterfly II,1969,yes,none,-0.18,0.013000000000000001,0.026000000000000002,0.221,0.0,0.026000000000000002,0.065,0.0,0.013000000000000001,0.078,0.11699999999999999,0.013000000000000001,0.052000000000000005,0.026000000000000002,0.026000000000000002,0.091,0.013000000000000001,0.013000000000000001,0.429,0.052000000000000005,0.052000000000000005
3211,Contemporary Art,Minimalism,Sheila Hicks,Menhir II,1969,yes,none,0.04,0.043,0.043,0.34,0.021,0.043,0.106,0.17,0.021,0.085,0.064,0.021,0.085,0.085,0.043,0.064,0.021,0.021,0.426,0.064,0.064
3212,Contemporary Art,Minimalism,Mark Lancaster,Fourths,1969,yes,none,-0.9,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1
3213,Contemporary Art,Minimalism,Rodolfo Arico,Anomalia,1969,yes,none,0.2,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1
3216,Contemporary Art,Minimalism,Takamatsu Jiro,Slack of Net,1969,no,none,-0.4,0.0,0.0,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.2,0.0,0.2
3217,Contemporary Art,Minimalism,Florin Maxa,Hexagon,1969,no,none,-0.15,0.077,0.0,0.154,0.0,0.077,0.308,0.0,0.0,0.077,0.077,0.077,0.0,0.0,0.077,0.0,0.0,0.0,0.385,0.0,0.077
3218,Contemporary Art,Minimalism,Gego,Reticul&#225;rea (installation view),1969,no,face,0.9,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.4,0.0
3222,Contemporary Art,Minimalism,Lynda Benglis,Baby Blatt,1969,yes,none,-0.3,0.0,0.0,0.5,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
3225,Contemporary Art,Minimalism,Noguchi Isamu ,Skyviewing Sculpture,1969,no,none,0.47,0.0,0.0,0.33299999999999996,0.0,0.0,0.067,0.067,0.0,0.067,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.6,0.133,0.067
3233,Contemporary Art,Minimalism,Yves Gaucher,R - M - I,1969,yes,none,-0.7,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
3242,Contemporary Art,Minimalism,Dan Flavin,Untitled (to Bob and Pat Rohm),1970,no,none,0.04,0.013999999999999999,0.013999999999999999,0.35100000000000003,0.040999999999999995,0.0,0.081,0.013999999999999999,0.054000000000000006,0.10800000000000001,0.095,0.040999999999999995,0.135,0.040999999999999995,0.013999999999999999,0.027000000000000003,0.027000000000000003,0.0,0.392,0.040999999999999995,0.040999999999999995
