Artist,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
Charles Cottet,1.855,0.03925000000000001,0.04575,0.11425000000000002,0.027000000000000003,0.02375,0.02075,0.052000000000000005,0.036250000000000004,0.6184999999999999,0.39525,0.10799999999999998,0.215,0.030000000000000002,0.02075,0.05500000000000001,0.02075,0.02075,0.11125000000000002,0.1775,0.0
Charles Courtney Curran,1.87,0.10225000000000001,0.003,0.13599999999999998,0.028,0.028,0.0,0.009000000000000001,0.21925,0.6737500000000001,0.25075,0.1825,0.24475,0.012,0.006,0.05775,0.0,0.003,0.012,0.305,0.0
Charles Sprague Pearce,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.5,0.0,0.3,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.0
Charlotte Posenenske,-0.07333333333333335,0.061,0.03333333333333333,0.3443333333333333,0.06666666666666667,0.061,0.18899999999999997,0.0,0.03333333333333333,0.10000000000000002,0.02766666666666667,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.061,0.43333333333333335,0.03333333333333333,0.061
Childe Hassam,2.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
Chris Ofili,-0.08,0.0,0.06066666666666667,0.09400000000000001,0.030333333333333334,0.0,0.09100000000000001,0.09700000000000002,0.03333333333333333,0.09700000000000002,0.06666666666666667,0.0,0.06366666666666666,0.030333333333333334,0.0,0.297,0.06666666666666667,0.0,0.2243333333333333,0.16666666666666666,0.030333333333333334
Christian Schad,0.9199999999999999,0.08280000000000001,0.034199999999999994,0.1756,0.101,0.0524,0.0974,0.22140000000000004,0.0628,0.2572,0.2028,0.1572,0.08280000000000001,0.0792,0.034199999999999994,0.147,0.0468,0.06860000000000001,0.0992,0.2628,0.0
Christo Coetzee,0.48857142857142855,0.014285714285714287,0.010142857142857143,0.20828571428571432,0.038714285714285715,0.024428571428571428,0.13257142857142856,0.20199999999999999,0.028571428571428574,0.12242857142857143,0.09371428571428571,0.038714285714285715,0.05714285714285715,0.044714285714285706,0.03457142857142857,0.1672857142857143,0.010142857142857143,0.06928571428571428,0.2835714285714286,0.07742857142857143,0.010142857142857143
Chu Teh-Chun,0.45499999999999996,0.009000000000000001,0.028,0.35775,0.02825,0.012,0.0815,0.22624999999999998,0.0,0.058499999999999996,0.049,0.009000000000000001,0.021,0.06125,0.068,0.29525,0.028,0.059000000000000004,0.366,0.068,0.01925
Claes Oldenburg,-0.3642857142857143,0.034428571428571426,0.016857142857142855,0.3371428571428572,0.03185714285714286,0.05728571428571429,0.17542857142857143,0.037,0.011571428571428571,0.09171428571428572,0.07942857142857143,0.028571428571428574,0.09485714285714285,0.045428571428571436,0.0019999999999999996,0.05714285714285715,0.04357142857142858,0.016857142857142855,0.384,0.09685714285714286,0.02457142857142857
Clarence Holbrook Carter,0.21666666666666667,0.06666666666666667,0.12766666666666668,0.21666666666666665,0.061,0.02766666666666667,0.15566666666666668,0.24433333333333332,0.06666666666666667,0.06666666666666667,0.19999999999999998,0.0,0.10000000000000002,0.12233333333333334,0.03333333333333333,0.09433333333333334,0.0,0.0,0.15,0.08900000000000001,0.0
Claude Georges,0.5,0.0,0.0,0.22749999999999998,0.0,0.0,0.1365,0.273,0.0,0.182,0.0455,0.0,0.0,0.091,0.0,0.1365,0.0,0.0455,0.2275,0.0455,0.0
Claude Monet,1.84875,0.03975000000000001,0.003125,0.072875,0.013125000000000001,0.006500000000000001,0.013749999999999998,0.032625,0.08587499999999999,0.6956249999999999,0.26075000000000004,0.1565,0.25275000000000003,0.01525,0.0155,0.03975,0.0015,0.026749999999999996,0.077125,0.163125,0.0
Claude Tousignant,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.2
Claudio Tozzi,0.23666666666666666,0.023666666666666666,0.056999999999999995,0.25233333333333335,0.19533333333333336,0.081,0.162,0.081,0.056999999999999995,0.09033333333333333,0.09033333333333333,0.056999999999999995,0.11433333333333334,0.11433333333333334,0.09033333333333333,0.056999999999999995,0.04766666666666667,0.023666666666666666,0.19533333333333336,0.162,0.03333333333333333
Clyfford Still,-0.1471428571428572,0.0,0.05714285714285715,0.2332857142857143,0.0,0.028571428571428574,0.05471428571428572,0.22142857142857145,0.0,0.028571428571428574,0.05714285714285715,0.014285714285714287,0.08099999999999999,0.1142857142857143,0.042857142857142864,0.2,0.0,0.0,0.36900000000000005,0.09757142857142856,0.042857142857142864
Conrad Marca-Relli,0.21499999999999997,0.0,0.091,0.34099999999999997,0.0,0.05,0.2275,0.0955,0.0,0.0,0.0,0.0,0.1955,0.0455,0.091,0.091,0.091,0.0,0.44099999999999995,0.14550000000000002,0.0
Conroy Maddox,0.564,0.0182,0.02,0.36279999999999996,0.02,0.0,0.15339999999999998,0.09659999999999999,0.02,0.1298,0.0364,0.0366,0.1082,0.06,0.02,0.0946,0.04,0.0,0.429,0.11159999999999999,0.0
Constant Permeke,0.64,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.273,0.273,0.273,0.0,0.091,0.091,0.273,0.0,0.0,0.0,0.091,0.0
Constantin Brancusi,0.605,0.0027500000000000003,0.0055000000000000005,0.21475,0.0055000000000000005,0.03325,0.08950000000000001,0.013999999999999999,0.0055000000000000005,0.17049999999999998,0.13699999999999998,0.161,0.06924999999999999,0.013999999999999999,0.0275,0.0555,0.013999999999999999,0.01675,0.36200000000000004,0.07475,0.04125
Consuelo Hern&#225;ndez,1.28,0.030333333333333334,0.030333333333333334,0.282,0.030333333333333334,0.03333333333333333,0.0,0.18499999999999997,0.03333333333333333,0.31533333333333335,0.3213333333333333,0.06366666666666666,0.12133333333333333,0.09400000000000001,0.06066666666666667,0.19099999999999998,0.030333333333333334,0.06066666666666667,0.030333333333333334,0.25166666666666665,0.0
Corneille,0.15333333333333332,0.02246666666666667,0.017333333333333333,0.20279999999999998,0.04633333333333334,0.024000000000000004,0.17293333333333336,0.07086666666666666,0.024,0.2816,0.09686666666666667,0.15753333333333336,0.08366666666666665,0.027399999999999997,0.021399999999999995,0.05126666666666666,0.017666666666666667,0.023399999999999997,0.2958666666666668,0.07473333333333333,0.005533333333333334
Craig Kauffman,-0.045000000000000005,0.0415,0.0,0.1665,0.0,0.0415,0.208,0.0,0.0,0.0415,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.083
Cuno Amiet,1.4683333333333335,0.07883333333333334,0.016666666666666666,0.147,0.06516666666666666,0.015166666666666667,0.03333333333333333,0.08033333333333334,0.07883333333333332,0.5151666666666667,0.3531666666666667,0.147,0.2925,0.06516666666666666,0.03183333333333333,0.06516666666666666,0.0,0.06366666666666666,0.08183333333333333,0.2788333333333333,0.015166666666666667
Cy Twombly,-0.5,0.0,0.05,0.2,0.05,0.0,0.15000000000000002,0.05,0.05,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.05,0.3,0.05,0.05
Dan Christensen,0.12,0.0508,0.0382,0.2398,0.0,0.02,0.11640000000000002,0.0764,0.0,0.177,0.0536,0.0,0.1044,0.0182,0.0182,0.0,0.0,0.05820000000000001,0.45339999999999997,0.08620000000000001,0.0364
David Bomberg,0.69,0.04,0.02,0.3528,0.0,0.0782,0.09820000000000001,0.0748,0.02,0.2116,0.056600000000000004,0.0382,0.133,0.04,0.0,0.02,0.0,0.0,0.351,0.0364,0.0
David Davies,1.42,0.0,0.0,0.0,0.0,0.105,0.158,0.0,0.0,0.474,0.263,0.0,0.158,0.053,0.053,0.105,0.053,0.053,0.053,0.053,0.0
David Hare,0.41,0.0,0.0,0.45125000000000004,0.025,0.025,0.09175,0.2,0.0,0.0435,0.0685,0.025,0.13075,0.05,0.05,0.125,0.07500000000000001,0.07275000000000001,0.41600000000000004,0.0685,0.0
David Kakabadze,-0.11,0.05566666666666666,0.0,0.278,0.02766666666666667,0.04866666666666667,0.19466666666666665,0.0,0.0,0.08333333333333333,0.02766666666666667,0.0,0.05533333333333334,0.0,0.02766666666666667,0.0,0.02766666666666667,0.04866666666666667,0.4446666666666667,0.02766666666666667,0.02766666666666667
David Michael Hinnebusch,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.6,0.3,0.1,0.1,0.1,0.0
David Park,1.1560000000000001,0.0,0.0,0.17099999999999999,0.0546,0.0,0.0382,0.09459999999999999,0.0364,0.3982,0.18,0.0,0.20919999999999997,0.0382,0.04,0.15460000000000002,0.0382,0.0,0.131,0.231,0.0
David Smith,0.15249999999999997,0.01925,0.01925,0.33499999999999996,0.01925,0.01925,0.1545,0.0875,0.0385,0.08399999999999999,0.0875,0.01925,0.06125,0.041999999999999996,0.01925,0.08399999999999999,0.06125,0.041999999999999996,0.46775,0.11249999999999999,0.067
Denise Green,-0.06500000000000002,0.020333333333333335,0.016999999999999998,0.2873333333333334,0.035500000000000004,0.06916666666666667,0.17216666666666666,0.127,0.035500000000000004,0.04850000000000001,0.06733333333333334,0.03516666666666667,0.1625,0.041166666666666664,0.033999999999999996,0.043000000000000003,0.018833333333333334,0.007333333333333334,0.3373333333333333,0.044500000000000005,0.035500000000000004
Derek Boshier,-0.19333333333333336,0.0,0.09100000000000001,0.19699999999999998,0.10000000000000002,0.12733333333333333,0.12733333333333333,0.19099999999999998,0.0,0.09700000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.0,0.0,0.06666666666666667,0.06666666666666667,0.297,0.03333333333333333,0.0
Dieter Asmus,0.6666666666666666,0.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.0,0.20000000000000004,0.0,0.4666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.09999999999999999,0.06666666666666667,0.0,0.2333333333333333,0.10000000000000002,0.0
Dieter Roth,0.65,0.0,0.0,0.35,0.05,0.0,0.15000000000000002,0.15000000000000002,0.05,0.2,0.05,0.1,0.25,0.15,0.05,0.1,0.05,0.05,0.4,0.05,0.0
Domenico Gnoli,1.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0
Donald Sultan,0.8500000000000001,0.03516666666666667,0.016666666666666666,0.18516666666666667,0.016666666666666666,0.016666666666666666,0.08516666666666668,0.10000000000000002,0.0,0.27216666666666667,0.10000000000000002,0.09999999999999999,0.20366666666666666,0.09999999999999999,0.05000000000000001,0.20000000000000004,0.05000000000000001,0.016666666666666666,0.18700000000000003,0.08333333333333333,0.03516666666666667
Dora Maar,0.645,0.0385,0.044500000000000005,0.265,0.04650000000000001,0.0405,0.03966666666666666,0.2325,0.05116666666666667,0.13949999999999999,0.12466666666666666,0.034,0.07333333333333333,0.1285,0.060000000000000005,0.28049999999999997,0.08366666666666667,0.06783333333333334,0.15516666666666667,0.13149999999999998,0.004
Doug Ohlson,-0.2,0.0,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.1
Edgar Degas,1.91125,0.025,0.0,0.169375,0.0,0.0125,0.026375000000000003,0.073875,0.06525,0.548625,0.211625,0.08549999999999999,0.24237499999999998,0.075,0.0125,0.139125,0.011375,0.0,0.08525,0.3545,0.0
Edmund Charles Tarbell,2.19,0.08,0.0,0.027000000000000003,0.053,0.0,0.0,0.0,0.133,0.8,0.34700000000000003,0.2,0.293,0.0,0.013000000000000001,0.04,0.0,0.04,0.027000000000000003,0.187,0.0
Edouard Manet,1.582,0.0268,0.0,0.0954,0.0644,0.003,0.0036000000000000003,0.0806,0.08080000000000001,0.5034,0.21000000000000002,0.16219999999999998,0.21960000000000002,0.0248,0.0212,0.056400000000000006,0.0,0.0048000000000000004,0.06659999999999999,0.2604,0.0
Edouard Vuillard,1.48,0.085,0.0,0.085,0.0,0.0,0.013999999999999999,0.013999999999999999,0.07,0.479,0.408,0.19699999999999998,0.155,0.013999999999999999,0.0,0.07,0.0,0.027999999999999997,0.07,0.19699999999999998,0.0
Eduardo Arroyo,0.46249999999999997,0.0,0.04425,0.25775000000000003,0.04425,0.0,0.01925,0.0635,0.025,0.16924999999999998,0.06925,0.05,0.225,0.05775,0.025,0.0385,0.025,0.025,0.2635,0.4,0.01925
Eduardo Paolozzi,0.73,0.07675000000000001,0.0375,0.31275000000000003,0.0665,0.04075,0.09775,0.1125,0.043500000000000004,0.2525,0.11025,0.08225000000000002,0.16825,0.05625,0.05,0.06575,0.07200000000000001,0.041499999999999995,0.316,0.11124999999999999,0.0032500000000000003
Eduardo Viana,0.7399999999999999,0.09500000000000001,0.07133333333333335,0.214,0.071,0.09533333333333334,0.14300000000000002,0.119,0.11900000000000001,0.214,0.262,0.07133333333333335,0.262,0.07133333333333335,0.09500000000000001,0.07133333333333335,0.07133333333333335,0.04733333333333333,0.3336666666666667,0.04733333333333333,0.023666666666666666
Edvard Munch,1.362857142857143,0.013,0.024857142857142855,0.10828571428571428,0.013,0.013,0.024857142857142855,0.31157142857142855,0.027285714285714285,0.13899999999999998,0.11057142857142857,0.1467142857142857,0.0,0.14614285714285713,0.19942857142857146,0.48457142857142854,0.039142857142857146,0.02614285714285714,0.13428571428571429,0.1807142857142857,0.0
Edvard Weie,1.645,0.035,0.006999999999999999,0.0925,0.0,0.013999999999999999,0.006999999999999999,0.057,0.021,0.6895,0.17600000000000002,0.05,0.2135,0.006999999999999999,0.0,0.0495,0.0,0.013999999999999999,0.085,0.08449999999999999,0.0
Edward Avedisian,-0.42000000000000004,0.022714285714285715,0.023857142857142855,0.31071428571428567,0.013,0.054714285714285715,0.12271428571428569,0.03457142857142857,0.011857142857142858,0.10828571428571429,0.04042857142857143,0.02614285714285714,0.08228571428571428,0.014285714285714287,0.014285714285714287,0.037,0.0,0.013,0.4842857142857144,0.023857142857142855,0.0
Edward Corbett,-0.192,0.0232,0.0,0.28280000000000005,0.010199999999999999,0.0926,0.12799999999999997,0.064,0.0026000000000000003,0.0638,0.1028,0.0232,0.0748,0.0676,0.0,0.14120000000000002,0.0,0.07020000000000001,0.2758,0.044,0.0402
Edward Ruscha,0.20666666666666667,0.04700000000000001,0.015166666666666667,0.24649999999999997,0.030333333333333334,0.0305,0.06516666666666666,0.03183333333333333,0.030333333333333334,0.18966666666666665,0.07733333333333332,0.015166666666666667,0.20750000000000002,0.0,0.0,0.06083333333333333,0.0,0.030333333333333334,0.148,0.13133333333333333,0.06066666666666667
Edward Wadsworth,0.8575,0.058,0.0125,0.289875,0.0125,0.035250000000000004,0.119375,0.025,0.059125000000000004,0.309125,0.136375,0.036375000000000005,0.12049999999999998,0.036375000000000005,0.011375,0.071625,0.0,0.0125,0.32737499999999997,0.084125,0.0
Edward Weston,0.746,0.045399999999999996,0.009,0.26280000000000003,0.061,0.013600000000000001,0.121,0.20179999999999998,0.009,0.13,0.06100000000000001,0.08280000000000001,0.06999999999999999,0.10540000000000001,0.049,0.1872,0.049,0.029000000000000005,0.2536,0.10819999999999999,0.029000000000000005
Edwin Dickinson,0.94,0.048,0.012,0.25,0.012,0.024,0.036000000000000004,0.06,0.024,0.27399999999999997,0.11900000000000001,0.024,0.131,0.06,0.06,0.095,0.0,0.024,0.27399999999999997,0.083,0.012
Egon Schiele,0.5950000000000001,0.016666666666666666,0.06433333333333334,0.21183333333333332,0.0785,0.011833333333333333,0.10233333333333333,0.169,0.016666666666666666,0.31666666666666665,0.13333333333333333,0.20000000000000004,0.1785,0.06666666666666667,0.05000000000000001,0.14516666666666667,0.07850000000000001,0.04516666666666667,0.219,0.07850000000000001,0.0
Eileen Agar,0.53,0.0,0.03875,0.2455,0.02725,0.040999999999999995,0.08399999999999999,0.134,0.0,0.20700000000000002,0.091,0.034,0.06825,0.02275,0.0365,0.01825,0.029500000000000002,0.0,0.468,0.091,0.03875
Elaine de Kooning,0.0,0.0,0.1,0.1,0.05,0.0,0.05,0.4,0.0,0.1,0.1,0.0,0.1,0.15000000000000002,0.0,0.25,0.05,0.0,0.15000000000000002,0.05,0.0
Ellsworth Kelly,1.09,0.091,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.273,0.091,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.182
Emil Nolde,1.0,0.0,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.3,0.10000000000000002,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.2333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.0,0.16666666666666666,0.39999999999999997,0.0
Enrico Baj,-0.18333333333333335,0.0,0.10000000000000002,0.16066666666666668,0.12733333333333333,0.10000000000000002,0.10000000000000002,0.3333333333333333,0.06066666666666667,0.12133333333333333,0.06366666666666666,0.18166666666666667,0.030333333333333334,0.06666666666666667,0.09999999999999999,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.12433333333333334,0.0
Enrico Prampolini,0.1,0.0,0.0,0.44999999999999996,0.05,0.0,0.05,0.1,0.05,0.05,0.0,0.0,0.15000000000000002,0.05,0.05,0.1,0.1,0.15,0.45,0.1,0.05
Enzo Cucchi,-0.12500000000000003,0.0,0.0,0.14100000000000001,0.0,0.0455,0.3225,0.3455,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.25,0.05,0.0,0.191,0.14100000000000001,0.0
Eric Ravilious,1.8900000000000001,0.025,0.0,0.16375,0.0455,0.025,0.02275,0.05,0.04775,0.44100000000000006,0.241,0.0455,0.16375,0.05,0.05,0.1,0.0,0.0,0.02275,0.21375,0.0
Ernst Wilhelm Nay,0.385,0.008749999999999999,0.085,0.27375,0.0095,0.04925,0.09874999999999999,0.10900000000000001,0.02125,0.169875,0.057374999999999995,0.0275,0.12787500000000002,0.05512499999999999,0.02125,0.021249999999999998,0.017625000000000002,0.032,0.41125,0.07675,0.032375
Erro,0.5700000000000001,0.1,0.0385,0.1655,0.177,0.1,0.1885,0.05,0.0,0.15,0.127,0.0385,0.177,0.0,0.0385,0.0,0.0385,0.0385,0.2925,0.31899999999999995,0.0
Esteban Frances,0.445,0.0,0.1,0.25,0.0455,0.0455,0.0,0.0955,0.05,0.0955,0.1955,0.0,0.1,0.05,0.0,0.1,0.0,0.0,0.618,0.0455,0.0
Esteban Vicente,-0.4833333333333332,0.0,0.18200000000000002,0.15166666666666664,0.0,0.0,0.12133333333333333,0.18200000000000002,0.0,0.06066666666666667,0.06066666666666667,0.030333333333333334,0.06066666666666667,0.030333333333333334,0.0,0.12133333333333333,0.030333333333333334,0.0,0.24266666666666667,0.030333333333333334,0.030333333333333334
Etienne Hajdu,0.30000000000000004,0.05,0.05,0.45,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.1,0.05,0.05,0.05,0.0,0.05,0.65,0.1,0.05
Eug&#232;ne Grasset,0.8,0.0,0.1,0.1,0.0,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.1,0.0,0.2,0.0,0.0
Eugene Brands,0.175,0.0,0.0415,0.1835,0.0,0.0415,0.08349999999999999,0.4335,0.05,0.05,0.0415,0.05,0.15,0.0415,0.08349999999999999,0.0915,0.08349999999999999,0.0,0.40850000000000003,0.14150000000000001,0.0
Eugene Leroy,0.21,0.019,0.019,0.26899999999999996,0.019,0.038,0.115,0.096,0.038,0.231,0.057999999999999996,0.038,0.096,0.077,0.019,0.057999999999999996,0.038,0.057999999999999996,0.462,0.077,0.038
Eugeniusz Zak,1.395,0.0385,0.0,0.0,0.0455,0.0385,0.08399999999999999,0.0385,0.08399999999999999,0.238,0.444,0.08399999999999999,0.077,0.077,0.08399999999999999,0.16799999999999998,0.0,0.08399999999999999,0.0385,0.259,0.0
Eva Gonzales,1.3066666666666666,0.10266666666666667,0.0,0.18466666666666667,0.077,0.0,0.0,0.051333333333333335,0.025666666666666667,0.5666666666666667,0.30533333333333335,0.19499999999999998,0.14366666666666666,0.025666666666666667,0.025666666666666667,0.10266666666666667,0.025666666666666667,0.051333333333333335,0.03333333333333333,0.254,0.0
Eva Hesse,-0.8,0.1,0.0,0.5,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0
Evelyne Axell,1.0466666666666666,0.012833333333333334,0.0,0.24616666666666667,0.04616666666666667,0.03333333333333333,0.04700000000000001,0.06516666666666666,0.0295,0.44816666666666666,0.0795,0.2185,0.13033333333333333,0.0,0.016666666666666666,0.03333333333333333,0.025666666666666667,0.016666666666666666,0.19083333333333338,0.09999999999999999,0.016666666666666666
Eyvind Earle,1.7144000000000004,0.03664,0.00804,0.19632000000000002,0.02052,0.0164,0.03092,0.09232000000000001,0.05228,0.47415999999999997,0.19516000000000003,0.08212,0.309,0.03216,0.01568,0.12428000000000003,0.012040000000000002,0.025319999999999995,0.19316000000000003,0.18756,0.0
F&#233;lix Del Marle,0.26666666666666666,0.061,0.03333333333333333,0.21666666666666667,0.0,0.03333333333333333,0.12233333333333334,0.12766666666666668,0.02766666666666667,0.18333333333333335,0.0,0.0,0.09433333333333334,0.08900000000000001,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.43900000000000006,0.09433333333333334,0.0
Federico Zandomeneghi,2.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.9,0.1,0.3,0.5,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.0
Felix Labisse,0.8,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.6,0.2,0.1,0.1,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0
Felix Vallotton,1.1166666666666665,0.04850000000000001,0.08966666666666667,0.20099999999999998,0.015166666666666667,0.044500000000000005,0.06066666666666667,0.2685,0.04850000000000001,0.24999999999999997,0.144,0.045500000000000006,0.06366666666666666,0.09016666666666667,0.06516666666666666,0.19799999999999998,0.045500000000000006,0.015166666666666667,0.18266666666666664,0.18816666666666668,0.0
Fernand Leduc,0.10800000000000001,0.0184,0.0438,0.2426,0.0366,0.026000000000000002,0.084,0.048400000000000006,0.0598,0.084,0.10800000000000001,0.0632,0.11179999999999998,0.01,0.020800000000000003,0.032600000000000004,0.007400000000000001,0.0274,0.3978,0.020800000000000003,0.025
Fernand Leger,0.7539999999999999,0.02,0.0,0.17099999999999999,0.0182,0.0,0.056400000000000006,0.02,0.0764,0.3074,0.13820000000000002,0.11640000000000002,0.11460000000000001,0.0746,0.0,0.02,0.0,0.0,0.3618,0.1182,0.0
Fernando Lanhas,0.7,0.0,0.0,0.15000000000000002,0.0,0.05,0.05,0.0,0.05,0.25,0.05,0.0,0.15000000000000002,0.05,0.05,0.05,0.0,0.05,0.7,0.1,0.0
Filipp Malyavin,1.2999999999999998,0.008,0.058,0.07450000000000001,0.10800000000000001,0.058,0.1245,0.1165,0.14100000000000001,0.6435,0.181,0.09849999999999999,0.272,0.008,0.0165,0.008,0.0165,0.0,0.0655,0.099,0.0
Florin Maxa,0.15,0.154,0.154,0.308,0.077,0.154,0.154,0.077,0.154,0.154,0.077,0.231,0.154,0.077,0.077,0.077,0.077,0.077,0.462,0.077,0.077
Francis Bott,0.21999999999999992,0.0252,0.0626,0.15300000000000002,0.08520000000000001,0.0252,0.0692,0.1212,0.045200000000000004,0.1026,0.1206,0.042600000000000006,0.08520000000000001,0.1476,0.061,0.1782,0.027800000000000002,0.0132,0.267,0.0906,0.018
Francis Picabia,0.9359999999999999,0.06000000000000001,0.04,0.2734,0.0,0.04,0.04,0.08,0.06000000000000001,0.26660000000000006,0.0766,0.26660000000000006,0.14,0.1,0.06000000000000001,0.08,0.08,0.056600000000000004,0.31660000000000005,0.1366,0.0
Francisc Sirato,1.27,0.0,0.0,0.182,0.0,0.091,0.0,0.091,0.091,0.091,0.364,0.0,0.091,0.091,0.091,0.545,0.091,0.0,0.091,0.182,0.0
Francisco Oller,2.06,0.0,0.0,0.0935,0.0,0.0,0.0,0.0,0.0645,0.6307499999999999,0.397,0.0455,0.28500000000000003,0.0,0.0,0.0,0.0,0.0,0.04575,0.25775000000000003,0.0
Francois Arnal,-0.044999999999999984,0.0,0.0875,0.22499999999999998,0.041749999999999995,0.14175,0.1165,0.14575,0.04575,0.07075000000000001,0.05,0.025,0.07075000000000001,0.15425,0.04575,0.14999999999999997,0.025,0.041749999999999995,0.40399999999999997,0.02075,0.0
Frank Bowling,0.4,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0
Frank Lobdell,0.11666666666666668,0.0,0.02,0.3486666666666666,0.035666666666666666,0.04833333333333334,0.165,0.11866666666666666,0.030666666666666665,0.035666666666666666,0.056333333333333326,0.043333333333333335,0.08966666666666667,0.03,0.03466666666666667,0.133,0.024999999999999998,0.025666666666666667,0.4803333333333333,0.07666666666666667,0.035666666666666666
Frank Stella,0.43333333333333335,0.0,0.0,0.18899999999999997,0.0,0.0,0.05566666666666666,0.03333333333333333,0.0,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.11666666666666665,0.0,0.0,0.0,0.0,0.02766666666666667,0.5,0.06666666666666667,0.0
Franz Marc,1.22375,0.0073750000000000005,0.026875000000000003,0.136625,0.001875,0.016375,0.026375,0.065625,0.0485,0.428625,0.177125,0.18962500000000002,0.195125,0.03075,0.014375,0.035,0.001875,0.001875,0.21675000000000003,0.12725,0.011375
Franz Sedlacek,0.72,0.0,0.05,0.0955,0.0,0.0,0.0455,0.659,0.0,0.0,0.0,0.0,0.0,0.241,0.0455,0.432,0.0455,0.0,0.15,0.05,0.0
Frederic Bazille,1.9050000000000002,0.05766666666666667,0.020333333333333335,0.11883333333333333,0.04800000000000001,0.029833333333333333,0.0355,0.07999999999999999,0.08800000000000001,0.5573333333333333,0.37600000000000006,0.155,0.24800000000000003,0.0165,0.05433333333333334,0.08950000000000001,0.009333333333333332,0.06716666666666667,0.04833333333333334,0.20483333333333334,0.0
Frederic Matys Thursz,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0
Frederic Remington,2.6,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.7,0.0
Friedel Dzubas,0.19111111111111112,0.042444444444444444,0.03233333333333334,0.23844444444444443,0.0,0.03233333333333334,0.1081111111111111,0.022222222222222223,0.022222222222222223,0.21222222222222223,0.07477777777777778,0.05355555555555555,0.10811111111111112,0.03233333333333334,0.011111111111111112,0.022222222222222223,0.0,0.021222222222222222,0.33344444444444443,0.06366666666666666,0.043444444444444445
Frits Thaulow,1.79,0.0,0.0,0.127,0.0,0.0385,0.0385,0.0385,0.077,0.7845,0.304,0.0885,0.3155,0.0,0.0,0.0385,0.0385,0.0,0.0885,0.2,0.0
Fritz Winter,0.16333333333333333,0.004166666666666667,0.025666666666666667,0.29983333333333334,0.02783333333333333,0.11566666666666668,0.09233333333333334,0.14733333333333334,0.002166666666666667,0.04883333333333334,0.04733333333333334,0.004166666666666667,0.059,0.07433333333333332,0.035833333333333335,0.04950000000000001,0.025666666666666667,0.034499999999999996,0.4366666666666666,0.055499999999999994,0.002166666666666667
