,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
387,Post Renaissance Art,Baroque,Judith Leyster,The Proposition,1631,yes,face,1.55,0.091,0.0,0.364,0.0,0.0,0.0,0.182,0.182,0.273,0.091,0.273,0.273,0.0,0.0,0.091,0.0,0.0,0.091,0.182,0.0
388,Post Renaissance Art,Baroque,Hercules Seghers,Town with four towers,1631,yes,none,1.82,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.545,0.273,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.273,0.0
389,Post Renaissance Art,Baroque,Louise Moillon,The Fruit and Vegetable Costermonger,1631,yes,face,1.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.3,0.5,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
390,Post Renaissance Art,Baroque,Hendrick Cornelisz Vroom,"The Arrival at Vlissingen of Frederick V, Elector Palatine",1632,yes,none,1.92,0.083,0.0,0.25,0.0,0.083,0.0,0.083,0.0,0.16699999999999998,0.16699999999999998,0.083,0.41700000000000004,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.083
391,Post Renaissance Art,Baroque,Anthony van Dyck,Self portrait with a Sunflower,1632,yes,face,1.08,0.0,0.0,0.083,0.33299999999999996,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.16699999999999998,0.25,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.41700000000000004,0.0
392,Post Renaissance Art,Baroque,Adriaen Brouwer,Youth Making a Face,1633,yes,face,0.27,0.0,0.182,0.182,0.091,0.091,0.364,0.273,0.0,0.545,0.182,0.0,0.182,0.091,0.182,0.182,0.091,0.091,0.0,0.182,0.0
393,Post Renaissance Art,Baroque,Hercules Seghers,Landscape,1633,yes,none,1.3,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.1,0.3,0.0
394,Post Renaissance Art,Baroque,Francisco de Zurbaran,Vision of Blessed Alonso Rodriguez,1633,yes,face,1.45,0.0,0.0,0.182,0.0,0.091,0.091,0.091,0.364,0.455,0.273,0.364,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.455,0.0
395,Post Renaissance Art,Baroque,Francisco de Zurbaran,Still Life,1633,yes,none,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.455,0.636,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.0
396,Post Renaissance Art,Baroque,Anthony van Dyck,Queen Henrietta Maria and her dwarf Sir Jeffrey Hudson,1633,yes,face,1.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.7,0.1,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
397,Post Renaissance Art,Baroque,David Teniers the Younger,A Monkey Encampment,1633,yes,face,1.7,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.0
398,Post Renaissance Art,Baroque,Francisco de Zurbaran,Still Life,1633,yes,none,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.182,0.455,0.091,0.091,0.0,0.0,0.182,0.0,0.0,0.091,0.091,0.0
399,Post Renaissance Art,Baroque,Rembrandt,Christ in the Storm,1633,yes,face,1.8,0.1,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.3,0.2,0.0,0.4,0.0,0.0,0.1,0.7,0.0
400,Post Renaissance Art,Baroque,Francisco de Zurbaran,Portrait of Fra Zumel Francisco,1633,yes,face,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
401,Post Renaissance Art,Baroque,Francisco de Zurbaran,The Defence of Cadiz against the English,1634,yes,face,1.9,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0
402,Post Renaissance Art,Baroque,Francisco de Zurbaran,Hercules Fighting with the Lernaean Hydra,1634,yes,face,1.55,0.0,0.636,0.091,0.182,0.273,0.091,0.364,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.364,0.0
403,Post Renaissance Art,Baroque,Adriaen van de Venne,Beggars Fighting,1634,yes,face,0.73,0.0,0.545,0.0,0.091,0.0,0.091,0.455,0.0,0.0,0.0,0.0,0.091,0.182,0.0,0.091,0.0,0.0,0.0,0.0,0.0
404,Post Renaissance Art,Baroque,Rembrandt,Flora,1634,yes,face,1.64,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.091,0.727,0.273,0.091,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0
405,Post Renaissance Art,Baroque,Rembrandt,Self-portrait with Saskia in the Parable of the Prodigal Son,1635,yes,face,1.36,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.091,0.727,0.182,0.455,0.364,0.0,0.091,0.091,0.0,0.0,0.0,0.182,0.0
406,Post Renaissance Art,Baroque,Adriaen van Ostade,Inn Scene,1635,yes,face,1.64,0.0,0.091,0.091,0.091,0.0,0.0,0.091,0.0,0.727,0.091,0.0,0.273,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,Post Renaissance Art,Baroque,Adriaen Brouwer,Feeling,1635,yes,face,0.5,0.0,0.2,0.1,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.0
408,Post Renaissance Art,Baroque,Frans Hals,Family portrait,1635,yes,face,2.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
409,Post Renaissance Art,Baroque,Jacob Jordaens,Portrait of Johan Wierts,1635,yes,face,0.3,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
410,Post Renaissance Art,Baroque,Guido Reni,The Penitent Magdalene,1635,yes,face,2.2,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.4,0.2,0.1,0.1,0.1,0.3,0.2,0.1,0.0,0.5,0.0
411,Post Renaissance Art,Baroque,Rembrandt,Belshazzar&#39;s Feast,1635,yes,face,1.62,0.0,0.0,0.077,0.077,0.0,0.0,0.615,0.077,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.231,0.0
412,Post Renaissance Art,Baroque,Bernardo Strozzi,Gamba Player,1635,yes,face,1.24,0.091,0.03,0.136,0.061,0.045,0.076,0.061,0.076,0.348,0.242,0.16699999999999998,0.16699999999999998,0.045,0.045,0.242,0.091,0.121,0.076,0.364,0.0
413,Post Renaissance Art,Baroque,Guido Reni,The Archangel Michael defeating Satan,1635,yes,face,2.5,0.1,0.2,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0
414,Post Renaissance Art,Baroque,Francisco de Zurbaran,St. Apollonia,1636,yes,face,1.7,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
415,Post Renaissance Art,Baroque,Peter Paul Rubens,The Judgment of Paris,1636,yes,face,0.9,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.4,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
416,Post Renaissance Art,Baroque,Adriaen van Ostade,Country Concert,1636,yes,face,1.57,0.039,0.013000000000000001,0.052000000000000005,0.026000000000000002,0.039,0.013000000000000001,0.039,0.052000000000000005,0.87,0.28600000000000003,0.14300000000000002,0.23399999999999999,0.013000000000000001,0.013000000000000001,0.026000000000000002,0.0,0.026000000000000002,0.091,0.13,0.013000000000000001
417,Post Renaissance Art,Baroque,Gian Lorenzo Bernini,"Charles I, King of England",1636,no,face,0.45,0.0,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0
418,Post Renaissance Art,Baroque,Francisco de Zurbaran,St. Bonaventure at the Council of Lyons,1637,yes,face,0.92,0.14,0.04,0.12,0.28,0.1,0.08,0.02,0.12,0.06,0.08,0.04,0.08,0.04,0.02,0.02,0.02,0.02,0.04,0.64,0.0
419,Post Renaissance Art,Baroque,Adriaen van Ostade,A Fight,1637,yes,face,0.08,0.0,0.615,0.077,0.077,0.385,0.077,0.308,0.0,0.077,0.154,0.0,0.0,0.0,0.0,0.154,0.077,0.0,0.077,0.0,0.0
420,Post Renaissance Art,Baroque,Peter Paul Rubens,Massacre of the Innocents,1637,yes,face,0.33,0.0,0.25,0.0,0.0,0.083,0.25,0.583,0.0,0.0,0.083,0.0,0.0,0.083,0.083,0.25,0.083,0.0,0.0,0.16699999999999998,0.0
421,Post Renaissance Art,Baroque,Pietro da Cortona,The Golden Age,1637,yes,face,1.77,0.077,0.0,0.0,0.077,0.0,0.0,0.077,0.231,0.769,0.077,0.385,0.385,0.077,0.0,0.0,0.077,0.077,0.0,0.308,0.0
422,Post Renaissance Art,Baroque,Adriaen van Ostade,Barber Extracting of Tooth,1637,yes,face,1.5,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
423,Post Renaissance Art,Baroque,Gerrit Dou,Interior with a Young Violinist,1637,yes,face,1.18,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.0,0.545,0.364,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.545,0.0
424,Post Renaissance Art,Baroque,Artemisia Gentileschi,An Allegory of Peace and the Arts under the English Crown,1638,yes,face,1.3,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.4,0.2,0.4,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.0
425,Post Renaissance Art,Baroque,Francisco de Zurbaran,Angel with Incense,1638,yes,face,1.79,0.14300000000000002,0.071,0.14300000000000002,0.071,0.071,0.071,0.071,0.28600000000000003,0.429,0.14300000000000002,0.28600000000000003,0.28600000000000003,0.071,0.071,0.071,0.071,0.071,0.071,0.5,0.0
426,Post Renaissance Art,Baroque,Francisco de Zurbaran,Adoration of the Shepherds,1638,yes,face,1.3,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.7,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
427,Post Renaissance Art,Baroque,Frans Hals,Officers And Sergeants Of The St. Hadrian Civic Guard,1639,yes,face,1.1,0.0,0.1,0.1,0.5,0.2,0.0,0.1,0.2,0.4,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.6,0.0
428,Post Renaissance Art,Baroque,Agostino Tassi,The Capture of Troy,1639,yes,body,0.7,0.0,0.3,0.0,0.0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
429,Post Renaissance Art,Baroque,Jan Miense Molenaer,Christ Crowned with Thorns,1639,yes,face,0.4,0.0,0.2,0.1,0.3,0.0,0.1,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5,0.4,0.0,0.0,0.1,0.0
430,Post Renaissance Art,Baroque,Artemisia Gentileschi,Self-portrait as the Allegory of Painting,1639,yes,face,2.55,0.0,0.182,0.0,0.182,0.091,0.091,0.182,0.091,0.364,0.273,0.091,0.091,0.182,0.182,0.273,0.091,0.182,0.091,0.364,0.0
431,Post Renaissance Art,Baroque,William Dobson,Portrait,1640,yes,face,1.82,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.455,0.182,0.273,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.364,0.0
432,Post Renaissance Art,Baroque,Jacob Jordaens,Satyr playing flute,1640,yes,face,2.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
433,Post Renaissance Art,Baroque,Alonzo Cano,Noli Me Tangere,1640,yes,face,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.41700000000000004,0.41700000000000004,0.0,0.0,0.083,0.0,0.0,0.083,0.0,0.33299999999999996,0.0
434,Post Renaissance Art,Baroque,Eustache Le Sueur,Rape of Tamar,1640,yes,face,0.8,0.0,0.6,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.0,0.1,0.0
435,Post Renaissance Art,Baroque,Gian Lorenzo Bernini,The Ecstasy of St. Teresa,1640,no,face,1.13,0.054000000000000006,0.009000000000000001,0.107,0.027000000000000003,0.027000000000000003,0.045,0.134,0.08900000000000001,0.304,0.179,0.11599999999999999,0.08900000000000001,0.107,0.08,0.402,0.054000000000000006,0.018000000000000002,0.071,0.25,0.0
436,Post Renaissance Art,Baroque,Mattia Preti,The Pardon of Saint John Chysostom,1640,yes,face,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0
437,Post Renaissance Art,Baroque,Jacob Jordaens,"As the Old Sang, So the young Pipe",1640,yes,face,1.73,0.091,0.0,0.091,0.0,0.0,0.0,0.182,0.0,0.727,0.091,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0
438,Post Renaissance Art,Rococo,Jean-Marc Nattier,The Music Lesson,1710,yes,face,2.18,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.364,0.545,0.0,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0
439,Post Renaissance Art,Rococo,Antoine Watteau,The Lesson of Love,1716,yes,face,1.54,0.0,0.0,0.077,0.0,0.0,0.0,0.077,0.308,0.6920000000000001,0.154,0.462,0.077,0.0,0.077,0.077,0.0,0.077,0.0,0.308,0.0
440,Post Renaissance Art,Rococo,Antoine Watteau,The Embarkation for Cythera,1717,yes,face,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
441,Post Renaissance Art,Rococo,Jean-Marc Nattier,Portrait of Tsar Peter I,1717,yes,face,0.82,0.091,0.0,0.182,0.273,0.091,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.727,0.0
442,Post Renaissance Art,Rococo,Antoine Watteau,Pilgrimage on the Isle of Cythera,1718,yes,face,1.62,0.0,0.077,0.077,0.0,0.0,0.0,0.077,0.154,0.5379999999999999,0.308,0.231,0.308,0.0,0.0,0.0,0.0,0.077,0.077,0.231,0.0
443,Post Renaissance Art,Rococo,Jean-Baptiste Oudry,Still Life with Dead Game and Peaches in a Landscape,1727,yes,face,-0.57,0.0,0.231,0.077,0.0,0.077,0.154,0.385,0.077,0.0,0.077,0.0,0.0,0.077,0.154,0.308,0.231,0.154,0.077,0.077,0.0
444,Post Renaissance Art,Rococo,Rosalba Carriera,Lady in a Turkish Costume (Felicita Sartori),1728,yes,face,1.8,0.5,0.0,0.2,0.3,0.0,0.0,0.1,0.3,0.6,0.4,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.4,0.0
445,Post Renaissance Art,Rococo,Jean-Baptiste-Simeon Chardin,"The Ray or, The Kitchen Interior",1728,yes,face,1.0,0.1,0.1,0.5,0.1,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0
446,Post Renaissance Art,Rococo,Rosalba Carriera,A Tyrolean Innkeeper,1728,yes,face,1.75,0.083,0.0,0.0,0.25,0.083,0.0,0.083,0.083,0.41700000000000004,0.33299999999999996,0.0,0.16699999999999998,0.0,0.083,0.0,0.0,0.083,0.083,0.083,0.0
447,Post Renaissance Art,Rococo,Jean-Baptiste Oudry,Louis XV Hunting Deer in the Saint-Germain Forest,1730,yes,face,0.07,0.071,0.14300000000000002,0.071,0.28600000000000003,0.214,0.14300000000000002,0.14300000000000002,0.071,0.28600000000000003,0.071,0.0,0.214,0.071,0.071,0.214,0.0,0.0,0.0,0.28600000000000003,0.0
448,Post Renaissance Art,Rococo,Giovanni Battista Tiepolo,The Madonna of Carmel and the Souls of the Purgatory,1730,yes,face,1.1,0.2,0.0,0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.1,0.3,0.0
449,Post Renaissance Art,Rococo,George Lambert,"Fort William, Calcutta",1731,yes,none,0.9,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
450,Post Renaissance Art,Rococo,George Lambert,Bombay,1731,yes,none,0.91,0.0,0.0,0.091,0.0,0.273,0.091,0.182,0.0,0.273,0.273,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.182,0.0
451,Post Renaissance Art,Rococo,Jean-Marc Nattier,Mademoiselle de Clermont as a Sultana,1733,yes,face,1.3,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.3,0.4,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
452,Post Renaissance Art,Rococo,Pietro Longhi,Fall of the Giants,1734,yes,face,1.4,0.1,0.0,0.2,0.2,0.0,0.1,0.0,0.2,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.4,0.1
453,Post Renaissance Art,Rococo,Jean-Baptiste-Simeon Chardin,Boy with a Top,1735,yes,face,2.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.3,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.5,0.0
454,Post Renaissance Art,Rococo,Rosalba Carriera,A Venetian Lady from the House of Barbarigo (Caterina Sagredo Barbarigo),1735,yes,face,1.82,0.051,0.0,0.038,0.203,0.0,0.0,0.0,0.127,0.456,0.10099999999999999,0.203,0.253,0.013000000000000001,0.0,0.0,0.0,0.038,0.038,0.557,0.0
455,Post Renaissance Art,Rococo,Antoine Pesne,Frederick the Great,1736,yes,face,1.82,0.091,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.273,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.818,0.0
456,Post Renaissance Art,Rococo,Rosalba Carriera,Portrait of a Gentleman in Red,1739,yes,face,0.9,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
457,Post Renaissance Art,Rococo,Rosalba Carriera,Crown Prince Friedrich Christian of Saxony,1739,yes,face,1.6,0.1,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.6,0.0
458,Post Renaissance Art,Rococo,Jean-Marc Nattier,"Thalia, Muse of Comedy",1739,yes,face,1.64,0.0,0.091,0.182,0.091,0.0,0.091,0.0,0.091,0.818,0.182,0.364,0.455,0.0,0.0,0.0,0.0,0.0,0.091,0.273,0.0
459,Post Renaissance Art,Rococo,Francois Boucher,The Birth and Triumph of Venus,1740,yes,face,2.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.9,0.3,0.7,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0
460,Post Renaissance Art,Rococo,William Hogarth,"William Cavendish, Marquess of Hartington, Later 4th Duke of Devonshire",1741,yes,face,1.55,0.091,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.818,0.0
461,Post Renaissance Art,Rococo,Bernardo Bellotto,The Arch of Constantine,1742,yes,face,1.27,0.091,0.0,0.273,0.0,0.0,0.091,0.091,0.182,0.545,0.182,0.0,0.182,0.0,0.091,0.091,0.0,0.0,0.091,0.364,0.0
462,Post Renaissance Art,Rococo,Jean-Baptiste Oudry,A Hare and a Leg of Lamb,1742,yes,face,-0.7,0.0,0.1,0.0,0.0,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.0
463,Post Renaissance Art,Rococo,George Lambert,"Chiswick House, Middlesex",1742,yes,face,2.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
464,Post Renaissance Art,Rococo,William Hogarth,The Battle of the Pictures,1743,yes,face,0.9,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.3,0.2,0.0
465,Post Renaissance Art,Rococo,George Lambert,Longford Castle from the South West,1743,yes,body,1.75,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.083,0.833,0.41700000000000004,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0
466,Post Renaissance Art,Rococo,Antoine Pesne,"Luise Ulrike of Prussia, Queen of Sweden",1744,yes,face,1.82,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.0
467,Post Renaissance Art,Rococo,Jean-Baptiste Oudry,"Demoiselle Crane, Toucan, and Tufted Crane",1745,yes,face,1.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.6,0.3,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.2,0.0
468,Post Renaissance Art,Rococo,David Morier,"Major General the Honourable Sir Charles Howard, CB, Colonel of the Regiment",1745,yes,face,1.1,0.0,0.1,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
469,Post Renaissance Art,Rococo,Antoine Pesne,Johanna Holstein Gottorp,1746,yes,face,1.43,0.071,0.024,0.095,0.226,0.024,0.048,0.024,0.095,0.28600000000000003,0.11900000000000001,0.083,0.19,0.024,0.036000000000000004,0.036000000000000004,0.012,0.024,0.036000000000000004,0.667,0.0
470,Post Renaissance Art,Rococo,Pietro Longhi,The Letter,1746,yes,face,1.64,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.545,0.545,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,Post Renaissance Art,Rococo,David Morier,The Battle of Culloden,1746,yes,face,0.2,0.0,0.5,0.0,0.1,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.0
472,Post Renaissance Art,Rococo,George Lambert,"Stormy Seashore with Ruined Temple, Shipwreck, and Figures",1747,yes,face,1.18,0.0,0.091,0.091,0.0,0.0,0.0,0.909,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0
473,Post Renaissance Art,Rococo,Maurice Quentin de La Tour,Portrait of King Louis XV,1748,yes,face,1.7,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
474,Post Renaissance Art,Rococo,Maurice Quentin de La Tour,Portrait of Madame de Pompadour,1748,yes,face,1.38,0.077,0.0,0.077,0.154,0.0,0.0,0.0,0.077,0.615,0.154,0.077,0.385,0.077,0.0,0.077,0.077,0.154,0.0,0.231,0.0
475,Post Renaissance Art,Rococo,Jean-Marc Nattier,Madame Louise of France,1748,yes,face,2.09,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.545,0.091,0.364,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0
476,Post Renaissance Art,Rococo,Francois Boucher,The Fountain of Love,1748,yes,face,2.18,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.182,1.0,0.0,0.909,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0
477,Post Renaissance Art,Rococo,Jean-Baptiste Oudry,Clara the Rhinoceros,1749,yes,face,1.5,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
478,Post Renaissance Art,Rococo,Francois Boucher,Odalisque,1749,yes,face,1.73,0.182,0.0,0.182,0.273,0.0,0.0,0.0,0.0,0.636,0.091,0.364,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.273,0.0
479,Post Renaissance Art,Rococo,Thomas Gainsborough,Mr. and Mrs. Andrews,1749,yes,face,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
480,Post Renaissance Art,Neoclassicism,Claude-Joseph Vernet,La nuit,1750,yes,face,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.3,0.0,0.3,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0
481,Post Renaissance Art,Rococo,David Morier,"William Augustus, Duke of Cumberland",1750,yes,face,0.64,0.091,0.091,0.091,0.273,0.0,0.0,0.0,0.091,0.091,0.182,0.0,0.182,0.0,0.091,0.0,0.0,0.0,0.0,0.636,0.0
482,Post Renaissance Art,Rococo,Antoine Pesne,Marianne Cochois,1750,yes,face,2.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.9,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
483,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,Portrait of Madame Courcelles,1750,yes,face,2.08,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.5,0.083,0.33299999999999996,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.083,0.667,0.0
484,Post Renaissance Art,Rococo,Joseph-Marie Vien,Anachor&#232;te endormi,1751,yes,face,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0
485,Post Renaissance Art,Rococo,Jean-Marc Nattier,Portrait of Madame Maria Zeffirina,1751,yes,face,1.77,0.021,0.0,0.064,0.043,0.0,0.021,0.0,0.064,0.638,0.213,0.46799999999999997,0.106,0.021,0.0,0.021,0.0,0.0,0.043,0.213,0.0
486,Post Renaissance Art,Rococo,David Morier,"William Kerr, 4th Marquess of Lothian on a Charger",1751,yes,face,1.0,0.2,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
487,Post Renaissance Art,Rococo,Pietro Longhi,Clara the Rhinoceros,1751,yes,face,0.6,0.1,0.0,0.2,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.1,0.0,0.2,0.0,0.2,0.1,0.0,0.0,0.4,0.0
